FECHA	HORA	PM2.5	NO	NO2	PM10	NOx
09/04/2023	06	13	15	43	20	66
09/04/2023	07	15	21	44	27	77
09/04/2023	08	16	4	16	27	23
09/04/2023	09	13	3	12	21	16
09/04/2023	10	13	3	11	22	15
09/04/2023	11	11	3	11	20	15
09/04/2023	12	8	4	14	16	19
09/04/2023	13	8	4	17	14	24
09/04/2023	14	8	4	16	15	22
09/04/2023	15	10	3	13	16	18
09/04/2023	16	9	3	13	17	17
09/04/2023	17	10	3	15	16	20
09/04/2023	18	9	3	19	17	24
09/04/2023	19	9	5	23	16	30
09/04/2023	20	8	3	26	15	31
09/04/2023	21	10	6	31	19	40
09/04/2023	22	10	3	22	17	26
09/04/2023	23	10	2	26	17	29
10/04/2023	00	14	1	21	21	23
10/04/2023	01	17	7	33	24	43
10/04/2023	02	19	1	28	26	30
10/04/2023	03	21	4	31	30	38
10/04/2023	04	18	3	23	26	28
10/04/2023	05	19	5	29	27	36
10/04/2023	06	20	22	43	30	77
10/04/2023	07	19	9	26	30	41
10/04/2023	08	21	11	29	32	45
10/04/2023	09	18	4	19	26	26
10/04/2023	10	17	5	20	28	28
10/04/2023	11	18	8	31	30	44
10/04/2023	12	19	6	25	30	33
10/04/2023	13	17	3	15	27	20
10/04/2023	14	12	3	11	19	17
10/04/2023	15	9	2	9	15	13
10/04/2023	16	9	3	12	15	18
10/04/2023	17	10	3	15	16	19
10/04/2023	18	13	3	21	19	26
10/04/2023	19	13	4	26	19	32
10/04/2023	20	15	5	35	23	43
10/04/2023	21	21	3	28	27	33
10/04/2023	22	24	2	23	32	26
10/04/2023	23	24	3	26	34	30
11/04/2023	00	27	2	22	38	25
11/04/2023	01	24	1	14	31	16
11/04/2023	02	27	2	24	35	28
11/04/2023	03	31	4	29	40	35
11/04/2023	04	27	2	27	35	31
11/04/2023	05	26	5	27	33	34
11/04/2023	06	27	26	54	39	93
11/04/2023	07	27	20	46	42	76
11/04/2023	08	28	17	48	45	74
11/04/2023	09	26	8	28	42	40
11/04/2023	10	27	11	30	43	47
11/04/2023	11	29	7	29	47	39
11/04/2023	12	28	10	37	48	52
11/04/2023	13	26	12	43	49	62
11/04/2023	14	21	7	30	41	41
11/04/2023	15	13	6	23	33	33
11/04/2023	16	11	6	25	26	34
11/04/2023	17	9	10	33	24	47
11/04/2023	18	7	10	49	20	64
11/04/2023	19	7	6	51	16	59
11/04/2023	20	7	5	37	16	45
11/04/2023	21	9	4	32	18	38
11/04/2023	22	9	3	24	16	28
11/04/2023	23	12	2	28	19	30
12/04/2023	00	14	1	34	22	36
12/04/2023	01	22	4	46	36	52
12/04/2023	02	19	2	34	36	36
12/04/2023	03	21	4	31	34	37
12/04/2023	04	19	8	39	33	51
12/04/2023	05	16	33	58	33	108
12/04/2023	06	12	50	72	47	147
12/04/2023	07	11	18	41	46	69
12/04/2023	08	8	9	26	37	40
12/04/2023	09	8	7	18	40	28
12/04/2023	10	8	7	19	49	30
12/04/2023	11	8	9	21	51	34
12/04/2023	12	12	5	16	91	24
12/04/2023	13	14	6	16	106	25
12/04/2023	14	12	6	21	85	31
12/04/2023	15	15	6	19	113	28
12/04/2023	16	7	5	23	45	30
12/04/2023	17	6	9	39	37	52
12/04/2023	18	5	5	29	31	35
12/04/2023	19	8	6	43	31	51
12/04/2023	20	10	6	44	33	53
12/04/2023	21	9	6	49	32	58
12/04/2023	22	4	2	21	17	23
12/04/2023	23	3	2	12	13	15
13/04/2023	00	8	5	14	26	22
13/04/2023	01	11	1	14	30	16
13/04/2023	02	5	1	5	16	6
13/04/2023	03	5	2	8	14	10
13/04/2023	04	5	2	19	16	22
13/04/2023	05	7	9	45	23	58
13/04/2023	06	7	15	54	25	77
13/04/2023	07	12	36	65	46	120
13/04/2023	08	8	23	49	39	85
13/04/2023	09	5	11	24	27	41
13/04/2023	10	4	11	22	17	39
13/04/2023	11	3	9	20	15	34
13/04/2023	12	3	9	19	12	33
13/04/2023	13	4	10	24	22	39
13/04/2023	14	7	7	20	35	31
13/04/2023	15	6	8	23	31	34
13/04/2023	16	6	10	29	21	45
13/04/2023	17	6	14	44	18	64
13/04/2023	18	6	8	29	21	40
13/04/2023	19	6	9	33	21	47
13/04/2023	20	8	15	57	27	79
13/04/2023	21	11	14	56	33	77
13/04/2023	22	8	4	26	21	32
13/04/2023	23	9	3	39	22	44
14/04/2023	00	11	5	45	30	52
14/04/2023	01	12	7	42	33	53
14/04/2023	02	10	5	38	27	45
14/04/2023	03	7	3	31	19	35
14/04/2023	04	5	5	39	18	47
14/04/2023	05	5	11	48	17	66
14/04/2023	06	8	39	83	38	142
14/04/2023	07	11	29	65	55	109
14/04/2023	08	9	10	31	42	46
14/04/2023	09	6			30	
14/04/2023	10	5	8	23	32	36
14/04/2023	11	4	8	20	22	33
14/04/2023	12	3	9	23	18	37
14/04/2023	13	5	10	24	34	39
14/04/2023	14	8	7	16	61	27
14/04/2023	15	4	6	16	25	25
14/04/2023	16	5	8	22	34	34
14/04/2023	17	8	8	22	62	34
14/04/2023	18	7	8	29	46	41
14/04/2023	19	5	5	34	32	42
14/04/2023	20	4	6	37	17	46
14/04/2023	21	4	5	40	17	48
14/04/2023	22	4	4	21	15	27
14/04/2023	23	4	3	15	15	19
15/04/2023	00	4	1	8	13	10
15/04/2023	01	4	1	8	14	10
15/04/2023	02	4	2	13	14	15
15/04/2023	03	5	2	25	14	29
15/04/2023	04	6	6	46	25	55
15/04/2023	05	6	11	53	19	71
15/04/2023	06	7	9	44	21	58
15/04/2023	07	7	6	30	23	39
15/04/2023	08	7	5	18	23	24
15/04/2023	09	7	5	13	20	20
15/04/2023	10	6	5	14	20	22
15/04/2023	11	6	5	14	20	21
15/04/2023	12	4	5	15	15	22
15/04/2023	13	5	6	15	17	25
15/04/2023	14	7	9	28	25	42
15/04/2023	15	6	9	26	21	39
15/04/2023	16	7	11	25	31	42
15/04/2023	17	10	6	17	66	25
15/04/2023	18	9	5	14	53	21
15/04/2023	19	6	6	20	24	29
15/04/2023	20	6	7	26	26	36
15/04/2023	21	4	4	21	14	28
15/04/2023	22	6	2	12	34	15
15/04/2023	23	8	2	8	53	11
16/04/2023	00	4	1	5	19	7
16/04/2023	01	3	1	5	9	7
16/04/2023	02	3	1	8	8	10
16/04/2023	03	3	2	7	7	10
16/04/2023	04	3	1	13	7	15
16/04/2023	05	3	2	15	9	17
16/04/2023	06	5	6	39	13	49
16/04/2023	07	5	6	41	17	50
16/04/2023	08	5	3	17	16	22
16/04/2023	09	4	5	14	17	21
16/04/2023	10	4	6	12	13	21
16/04/2023	11	5	3	10	17	15
16/04/2023	12	4	3	10	19	15
16/04/2023	13	3	3	10	14	14
16/04/2023	14	3	2	7	12	10
16/04/2023	15	3	3	9	14	13
16/04/2023	16	4	2	9	14	12
16/04/2023	17	4	4	13	15	19
16/04/2023	18	4	4	19	14	25
16/04/2023	19	7	5	28	20	35
16/04/2023	20	9	5	35	23	43
16/04/2023	21	10	5	28	28	35
16/04/2023	22	9	5	37	22	43
16/04/2023	23	8	2	35	21	37
17/04/2023	00	7	2	21	19	23
17/04/2023	01	6	1	17	15	19
17/04/2023	02	5	1	14	15	15
17/04/2023	03	5	1	21	16	23
17/04/2023	04	4	2	18	14	20
17/04/2023	05	4	3	29	12	34
17/04/2023	06	7	20	66	26	97
17/04/2023	07	8	22	56	29	89
17/04/2023	08	7	13	40	25	59
17/04/2023	09	6	4	16	18	22
17/04/2023	10	5	4	13	14	20
17/04/2023	11	5	4	11	16	16
17/04/2023	12	4	4	12	12	17
17/04/2023	13	6	3	10	15	15
17/04/2023	14	5	2	10	12	14
17/04/2023	15	6	2	10	13	13
17/04/2023	16	6	3	14	12	19
17/04/2023	17	5	5	21	11	28
17/04/2023	18	7	4	26	15	31
17/04/2023	19	9	5	29	20	37
17/04/2023	20	9	4	27	20	33
17/04/2023	21	9	3	24	19	28
17/04/2023	22	10	2	19	19	22
17/04/2023	23	10	1	16	20	18
18/04/2023	00	12	1	17	21	19
18/04/2023	01	13	2	18	22	21
18/04/2023	02	12	1	18	19	20
18/04/2023	03	8	1	12	13	14
18/04/2023	04	10	4	28	18	34
18/04/2023	05	15	16	51	29	75
18/04/2023	06	21	50	76	37	152
18/04/2023	07	21	44	70	40	137
18/04/2023	08	19	29	61	42	105
18/04/2023	09	12	13	36	29	56
18/04/2023	10	8	9	28	20	42
18/04/2023	11	8	13	31	22	51
18/04/2023	12	8	11	25	19	42
18/04/2023	13	7	9	23	17	36
18/04/2023	14	8	11	24	21	39
18/04/2023	15	7	7	23	17	34
18/04/2023	16	7	7	24	17	35
18/04/2023	17	7	11	29	18	45
18/04/2023	18	7	5	23	16	30
18/04/2023	19	7	6	30	15	39
18/04/2023	20	7	4	27	15	33
18/04/2023	21	7	3	19	15	23
18/04/2023	22	6	2	13	12	16
18/04/2023	23	6	2	13	13	15
19/04/2023	00	8	4	17	14	23
19/04/2023	01	9	1	16	15	18
19/04/2023	02	9	1	12	14	14
19/04/2023	03	10	3	19	17	23
19/04/2023	04	11	12	41	19	60
19/04/2023	05	12	28	56	22	98
19/04/2023	06	16	89	76	34	211
19/04/2023	07	20	83	79	61	205
19/04/2023	08	19	58	76	55	166
19/04/2023	09	11	13	35	23	54
19/04/2023	10	8	9	24	17	37
19/04/2023	11	7	8	21	15	33
19/04/2023	12	6	9	25	15	39
19/04/2023	13	6	13	33	16	53
19/04/2023	14	6	9	26	17	39
19/04/2023	15	5	7	24	14	35
19/04/2023	16	5	10	38	14	53
19/04/2023	17	6	12	54	16	73
19/04/2023	18	7	15	74	16	97
19/04/2023	19	7	8	67	18	80
19/04/2023	20	7	4	48	16	54
19/04/2023	21	6	5	38	11	45
19/04/2023	22	6	2	27	15	30
19/04/2023	23	9	1	41	20	43
20/04/2023	00	17	3	42	47	47
20/04/2023	01	14	5	37	35	45
20/04/2023	02	10	1	20	25	22
20/04/2023	03	9	2	28	20	30
20/04/2023	04	13	8	52	30	64
20/04/2023	05	14	14	62	40	83
20/04/2023	06	15	49	77	61	152
20/04/2023	07	13	66	85	48	186
20/04/2023	08	10	29	67	36	111
20/04/2023	09	12	19	51	42	81
20/04/2023	10	17	17	44	67	70
20/04/2023	11	11	12	36	43	55
20/04/2023	12	8	11	37	32	55
20/04/2023	13	7	16	47	23	71
20/04/2023	14	7	11	36	22	53
20/04/2023	15	7	13	43	22	63
20/04/2023	16	8	15	41	24	64
20/04/2023	17	10	12	49	28	67
20/04/2023	18	11	12	49	30	66
20/04/2023	19	11	10	51	30	66
20/04/2023	20	15	9	53	35	66
20/04/2023	21	15	5	34	36	41
20/04/2023	22	12	2	20	25	24
20/04/2023	23	12	1	17	25	19
21/04/2023	00	13	1	17	26	19
21/04/2023	01	13	3	18	25	23
21/04/2023	02	15	2	27	27	30
21/04/2023	03	18	2	25	30	28
21/04/2023	04	16	4	27	30	33
21/04/2023	05	16	31	62	33	109
21/04/2023	06	28	154	84	70	320
21/04/2023	07	32	178	88	86	360
21/04/2023	08	27	56	78	63	165
21/04/2023	09	18	16	47	39	71
21/04/2023	10	17	12	36	35	54
21/04/2023	11	17	12	33	33	51
21/04/2023	12	14	11	28	27	44
21/04/2023	13	14	12	30	27	47
21/04/2023	14	14	11	30	28	47
21/04/2023	15	12	7	26	25	36
21/04/2023	16	11	11	38	24	55
21/04/2023	17	11	10	39	28	54
21/04/2023	18	12	8	35	33	47
21/04/2023	19	13	6	38	34	48
21/04/2023	20	13	5	32	30	39
21/04/2023	21	16	5	24	28	33
21/04/2023	22	14	3	20	26	24
21/04/2023	23	17	5	28	29	36
22/04/2023	00	17	2	24	28	26
22/04/2023	01	18	1	19	30	21
22/04/2023	02	15	1	17	26	19
22/04/2023	03	15	2	20	27	23
22/04/2023	04	18	5	41	32	48
22/04/2023	05	22	16	56	37	80
22/04/2023	06	19	21	52	34	83
22/04/2023	07	22	17	47	44	73
22/04/2023	08	23	11	38	46	55
22/04/2023	09	23	7	27	41	37
22/04/2023	10	22	8	31	39	43
22/04/2023	11	20	6	27	39	35
22/04/2023	12	21	11	40	43	56
22/04/2023	13	20	8	32	45	45
22/04/2023	14	17	6	23	30	31
22/04/2023	15	16	3	18	29	23
22/04/2023	16	17	3	19	32	22
22/04/2023	17	17	5	27	29	33
22/04/2023	18	17	4	28	28	34
22/04/2023	19	16	4	32	26	38
22/04/2023	20	19	4	35	29	41
22/04/2023	21	20	2	25	29	28
22/04/2023	22	19	3	24	28	29
22/04/2023	23	19	2	27	28	31
23/04/2023	00	20	3	36	28	40
23/04/2023	01	23	2	33	33	36
23/04/2023	02	29	2	24	38	26
23/04/2023	03	32	2	32	43	36
23/04/2023	04	30	3	27	37	30
23/04/2023	05	27	5	37	37	44
23/04/2023	06	16	13	44	24	65
23/04/2023	07	8	14	44	16	65
23/04/2023	08	6	6	27	14	37
23/04/2023	09	5	7	25	12	35
23/04/2023	10	5	6	23	12	33
23/04/2023	11	6	7	25	16	36
23/04/2023	12	7	5	21	15	29
23/04/2023	13	14	4	17	22	23
23/04/2023	14	11	4	18	20	24
23/04/2023	15	6	2	12	15	16
23/04/2023	16	7	3	17	13	21
23/04/2023	17	10	6	32	18	41
23/04/2023	18	11	6	32	21	41
23/04/2023	19	11	4	31	22	38
23/04/2023	20	12	6	45	27	54
23/04/2023	21	14	3	30	27	35
23/04/2023	22	14	2	30	24	33
23/04/2023	23	14	2	22	22	25
24/04/2023	00	15	1	18	23	20
24/04/2023	01	22	1	23	30	25
24/04/2023	02	19	1	25	28	27
24/04/2023	03	19	4	30	28	36
24/04/2023	04	22	14	51	31	73
24/04/2023	05	22	34	56	32	108
24/04/2023	06	23	80	67	42	189
24/04/2023	07	27	95	69	60	214
24/04/2023	08	25	50	60	64	136
24/04/2023	09	10	9	27	19	41
24/04/2023	10	8	4	17	17	23
24/04/2023	11	8	5	17	18	25
24/04/2023	12	5	5	17	18	25
24/04/2023	13	5	6	17	16	25
24/04/2023	14	5	3	11	17	16
24/04/2023	15	5	5	16	11	24
24/04/2023	16	5	7	23	9	33
24/04/2023	17	5	5	21	11	29
24/04/2023	18	6	5	23	13	30
24/04/2023	19	6	6	29	13	38
24/04/2023	20	6	5	34	13	43
24/04/2023	21	6	9	43	14	56
24/04/2023	22	6	3	34	14	38
24/04/2023	23	6	4	49	17	54
25/04/2023	00	10	2	45	22	49
25/04/2023	01	9	1	33	19	35
25/04/2023	02	10	2	39	22	42
25/04/2023	03	8	2	27	18	30
25/04/2023	04	7	5	33	16	41
25/04/2023	05	11	41	61	27	123
25/04/2023	06	14	117	79	45	258
25/04/2023	07	18	137	83	68	292
25/04/2023	08	14	67	69	58	172
25/04/2023	09	9	23	47	33	83
25/04/2023	10	8	14	39	32	60
25/04/2023	11	11	29	63	41	107
25/04/2023	12	15	24	63	46	100
25/04/2023	13	11	12	33	44	51
25/04/2023	14	8	13	36	30	55
25/04/2023	15	7	14	45	22	66
25/04/2023	16	9	15	47	23	69
25/04/2023	17	9	10	43	21	59
25/04/2023	18	10	7	42	24	53
25/04/2023	19	12	4	33	25	39
25/04/2023	20	13	4	34	24	40
25/04/2023	21	14	3	29	24	34
25/04/2023	22	13	2	27	21	31
25/04/2023	23	13	1	16	20	18
26/04/2023	00	15	1	19	21	21
26/04/2023	01	17	1	16	25	18
26/04/2023	02	15	2	13	21	16
26/04/2023	03	15	1	13	23	14
26/04/2023	04	16	2	15	23	19
26/04/2023	05	24	6	32	31	41
26/04/2023	06	29	41	71	41	133
26/04/2023	07	29	36	66	49	121
26/04/2023	08	28	22	56	45	90
26/04/2023	09	20	14	36	34	58
26/04/2023	10	22	11	31	33	47
27/04/2023	07	23	94	57	56	200
27/04/2023	08	29	56	58	64	145
27/04/2023	09	31	29	53	52	97
27/04/2023	10	33	24	53	54	90
27/04/2023	11	32	26	50	52	89
27/04/2023	12	22	20	47	33	77
27/04/2023	13	13	14	35	22	56
27/04/2023	14	9	13	29	17	49
27/04/2023	15	8	9	24	15	37
27/04/2023	16	8	11	30	16	47
27/04/2023	17	9	16	36	16	60
27/04/2023	18	10	16	50	17	74
27/04/2023	19	10	8	34	17	46
27/04/2023	20	10	5	31	16	38
27/04/2023	21	12	10	47	20	62
27/04/2023	22	14	4	46	22	53
27/04/2023	23	20	2	37	27	41
28/04/2023	00	20	2	21	28	24
28/04/2023	01	22	3	30	28	35
28/04/2023	02	22	2	24	28	28
28/04/2023	03	22	5	32	30	40
28/04/2023	04	21	9	36	30	50
28/04/2023	05	23	40	47	38	108
28/04/2023	06	26	144	64	55	284
28/04/2023	07	28	139	64	64	277
28/04/2023	08	32	60	61	62	153
28/04/2023	09	21	14	33	34	54
28/04/2023	10	19	15	28	31	51
28/04/2023	11	14	10	27	27	42
28/04/2023	12	13	13	33	23	52
28/04/2023	13	8	14	30	19	51
28/04/2023	14	7	14	34	15	54
28/04/2023	15	7	10	29	16	44
28/04/2023	16	7	16	37	15	61
28/04/2023	17	6	8	27	14	38
28/04/2023	18	6	11	39	15	56
28/04/2023	19	7	8	42	18	54
28/04/2023	20	9	9	53	23	66
28/04/2023	21	11	5	48	22	55
28/04/2023	22	9	3	37	18	42
28/04/2023	23	9	3	24	15	28
29/04/2023	00	11	2	27	19	31
29/04/2023	01	13	2	22	20	25
29/04/2023	02	13	2	21	19	24
29/04/2023	03	16	2	23	25	27
29/04/2023	04	17	7	32	30	43
29/04/2023	05	15	15	44	29	67
29/04/2023	06	16	18	44	34	72
29/04/2023	07	13	17	41	34	67
29/04/2023	08	15	35	56	43	110
29/04/2023	09	15	32	63	47	112
29/04/2023	10	19	18	49	48	76
29/04/2023	11	20	12	36	41	55
29/04/2023	12	16	9	27	28	40
29/04/2023	13	8	8	21	17	33
29/04/2023	14	6	5	16	14	23
29/04/2023	15	6	4	18	15	24
29/04/2023	16	6	4	16	14	23
29/04/2023	17	6	5	17	14	26
29/04/2023	18	6	6	22	14	30
29/04/2023	19	8	9	30	16	44
29/04/2023	20	9	8	46	19	58
29/04/2023	21	11	9	37	20	51
29/04/2023	22	11	4	37	18	43
29/04/2023	23	11	2	28	19	32
30/04/2023	00	12	3	33	22	38
30/04/2023	01	13	2	31	22	34
30/04/2023	02	13	3	32	21	36
30/04/2023	03	12	3	26	18	30
30/04/2023	04	11	3	27	19	32
30/04/2023	05	11	3	25	20	30
30/04/2023	06	11	5	21	20	28
30/04/2023	07	9	7	24	15	35
30/04/2023	08	10	6	20	20	29
30/04/2023	09	4	5	14	9	20
30/04/2023	10	4	4	11	9	17
30/04/2023	11	5	7	25	14	36
30/04/2023	12	6	8	27	19	39
30/04/2023	13	6	5	19	14	27
30/04/2023	14	6	4	20	13	26
30/04/2023	15	7	5	24	13	32
30/04/2023	16	7	5	26	14	34
30/04/2023	17	8	5	29	15	37
30/04/2023	18	8	4	25	17	31
30/04/2023	19	8	5	28	18	35
30/04/2023	20	8	4	28	15	34
30/04/2023	21	9	3	25	20	30
30/04/2023	22	9	3	23	16	27
30/04/2023	23	7	2	17	12	21
01/05/2023	00	6	2	17	12	19
01/05/2023	01	8	7	13	13	24
01/05/2023	02	10	2	12	15	15
01/05/2023	03	9	5	14	13	21
01/05/2023	04	11	5	20	17	27
01/05/2023	05	12	2	21	19	24
01/05/2023	06	13	5	23	22	29
01/05/2023	07	16	6	23	27	32
01/05/2023	08	12	5	17	21	24
01/05/2023	09	8	5	14	15	21
01/05/2023	10	6	7	17	14	27
01/05/2023	11	7	5	18	12	26
01/05/2023	12	7	6	18	12	27
01/05/2023	13	9	4	13	16	19
01/05/2023	14	10	4	14	16	21
01/05/2023	15	11	4	14	16	20
01/05/2023	16	12	4	16	18	23
01/05/2023	17	8	6	20	14	28
01/05/2023	18	6	4	20	13	26
01/05/2023	19	8	7	39	18	49
01/05/2023	20	8	9	44	20	59
01/05/2023	21	8	5	26	16	33
01/05/2023	22	8	2	25	17	28
01/05/2023	23	8	2	22	15	24
02/05/2023	00	9	1	15	15	17
02/05/2023	01	8	1	12	14	13
02/05/2023	02	8	1	13	13	15
02/05/2023	03	7	3	20	14	24
02/05/2023	04	9	3	37	17	42
02/05/2023	05	14	20	55	33	86
02/05/2023	06	12	49	71	43	147
02/05/2023	07	11	55	76	39	161
02/05/2023	08	12	55	78	45	162
02/05/2023	09	7	29	52	26	96
02/05/2023	10	5	17	40	18	65
02/05/2023	11	6	17	39	18	65
02/05/2023	12	7	19	42	18	72
02/05/2023	13	5	13	31	16	52
02/05/2023	14	4	12	31	15	50
02/05/2023	15	3	10	25	12	40
02/05/2023	16	4	10	30	13	45
02/05/2023	17	5	11	32	13	48
02/05/2023	18	6	11	37	16	54
02/05/2023	19	7	9	39	19	52
02/05/2023	20	8	7	44	21	55
02/05/2023	21	8	5	34	23	41
02/05/2023	22	8	2	48	18	51
02/05/2023	23	10	4	65	20	71
03/05/2023	00	17	2	39	28	42
03/05/2023	01	16	4	44	27	50
03/05/2023	02	13	8	44	29	56
03/05/2023	03	10	6	36	26	45
03/05/2023	04	10	12	44	25	62
03/05/2023	05	8	29	54	23	98
03/05/2023	06	20	69	79	44	184
03/05/2023	07	17	58	66	57	155
03/05/2023	08	12	28	50	61	93
03/05/2023	09	10	17	41	30	66
03/05/2023	10	11	9	29	30	43
03/05/2023	11	11	13	42	32	62
03/05/2023	12	13	18	50	49	78
03/05/2023	13	9	8	28	39	40
03/05/2023	14	8	8	23	31	35
03/05/2023	15	7	8	25	27	36
03/05/2023	16	7	10	29	19	44
03/05/2023	17	7	10	38	17	54
03/05/2023	18	7	9	38	18	51
03/05/2023	19	7	10	46	18	61
03/05/2023	20	7	9	34	19	48
03/05/2023	21	7	5	27	22	34
03/05/2023	22	7	2	15	18	19
03/05/2023	23	8	2	16	18	18
04/05/2023	00	6	1	14	14	16
04/05/2023	01	5	1	8	13	10
04/05/2023	02	8	1	18	15	19
04/05/2023	03	9	2	25	18	28
04/05/2023	04	7	11	38	16	55
04/05/2023	05	9	31	65	23	112
04/05/2023	06	11	77	75	32	193
04/05/2023	07	16	54	68	49	151
04/05/2023	08	16	24	55	40	91
04/05/2023	09	14	16	42	30	66
04/05/2023	10	16	20	50	54	81
04/05/2023	11	13	21	50	40	83
04/05/2023	12	11	17	42	26	69
04/05/2023	13	10	11	35	22	51
04/05/2023	14	9	8	31	20	43
04/05/2023	15	8	10	35	19	50
04/05/2023	16	9	15	44	22	68
04/05/2023	17	9	10	37	21	52
04/05/2023	18	9	10	34	21	50
04/05/2023	19	9	7	33	22	44
04/05/2023	20	9	5	31	21	39
04/05/2023	21	9	12	24	18	43
04/05/2023	22	8	2	13	14	17
04/05/2023	23	9	2	12	16	14
05/05/2023	00	9	1	12	19	14
05/05/2023	01	10	1	16	19	18
05/05/2023	02	11	1	10	18	12
05/05/2023	03	12	2	14	21	17
05/05/2023	04	14	6	28	25	36
05/05/2023	05	16	22	51	27	85
05/05/2023	06	21	64	66	47	164
05/05/2023	07	25	52	60	74	141
05/05/2023	08	22	29	52	55	96
05/05/2023	09	16	11	31	32	47
05/05/2023	10	14	9	27	29	41
05/05/2023	11	13	10	29	25	43
05/05/2023	12	12	9	26	24	40
05/05/2023	13	13	11	34	27	50
05/05/2023	14	12	14	33	23	54
05/05/2023	15	11	8	23	21	35
05/05/2023	16	11	12	32	22	49
05/05/2023	17	14	12	43	26	61
05/05/2023	18	14	9	41	24	55
05/05/2023	19	15	8	35	23	47
05/05/2023	20	14	5	32	21	40
05/05/2023	21	18	3	29	25	34
05/05/2023	22	22	2	28	32	31
05/05/2023	23	20	2	26	31	29
06/05/2023	00	26	3	32	42	36
06/05/2023	01	24	2	29	36	32
06/05/2023	02	22	3	36	31	40
06/05/2023	03	19	2	20	29	23
06/05/2023	04	20	3	30	30	35
06/05/2023	05	17	5	35	28	43
06/05/2023	06	16	22	51	30	85
06/05/2023	07	16	12	33	32	52
06/05/2023	08	16	12	33	32	52
06/05/2023	09	12	7	23	22	33
06/05/2023	10	12	9	30	25	43
06/05/2023	11	11	10	32	22	47
06/05/2023	12	10	9	29	19	42
06/05/2023	13	5	10	28	12	43
06/05/2023	14	5	6	20	12	29
06/05/2023	15	6	4	15	12	20
06/05/2023	16	4	5	16	11	23
06/05/2023	17	5	5	20	11	27
06/05/2023	18	5	4	21	10	26
06/05/2023	19	5	3	26	13	31
06/05/2023	20	5	5	34	12	42
06/05/2023	21	7	4	34	15	40
06/05/2023	22	9	3	37	18	42
06/05/2023	23	9	4	35	18	41
07/05/2023	00	9	2	26	19	29
07/05/2023	01	10	3	25	18	29
07/05/2023	02	13	2	25	24	28
07/05/2023	03	9	3	22	20	26
07/05/2023	04	10	2	22	20	25
07/05/2023	05	11	2	20	22	23
07/05/2023	06	12	7	29	24	39
07/05/2023	07	13	9	35	27	49
07/05/2023	08	13	10	36	29	51
07/05/2023	09	11	8	34	24	47
07/05/2023	10	9	6	21	16	31
07/05/2023	11	7	7	18	15	29
07/05/2023	12	7	5	16	14	24
07/05/2023	13	7	5	12	13	19
07/05/2023	14	6	4	11	11	17
07/05/2023	15	6	3	12	12	17
07/05/2023	16	7	3	16	13	20
07/05/2023	17	7	5	17	13	25
07/05/2023	18	6	4	16	12	21
07/05/2023	19	7	6	25	13	33
07/05/2023	20	7	5	28	14	36
07/05/2023	21	7	3	19	16	24
07/05/2023	22	6	1	13	12	15
07/05/2023	23	7	2	18	19	22
08/05/2023	00	9	1	16	20	19
08/05/2023	01	9	1	14	16	16
08/05/2023	02	10	1	13	16	15
08/05/2023	03	10	2	27	15	30
08/05/2023	04	15	5	44	25	52
08/05/2023	05	15	23	55	26	91
08/05/2023	06	18	55	56	37	141
08/05/2023	07	23	81	67	53	191
08/05/2023	08	19	37	51	47	107
08/05/2023	09	13	11	31	30	48
08/05/2023	10	12	12	30	26	49
08/05/2023	11	14	11	31	33	47
08/05/2023	12	6	12	34	18	52
08/05/2023	13	7	10	31	19	46
08/05/2023	14	10	14	43	22	65
08/05/2023	15	9	6	28	18	38
08/05/2023	16	10	10	31	19	46
08/05/2023	17	10	11	43	17	60
08/05/2023	18	10	11	55	19	71
08/05/2023	19	12	8	53	23	66
08/05/2023	20	12	7	46	23	56
08/05/2023	21	13	6	35	23	45
08/05/2023	22	14	7	31	25	42
08/05/2023	23	14	3	28	24	33
09/05/2023	00	12	2	20	21	23
09/05/2023	01	12	7	12	19	22
09/05/2023	02	11	2	17	23	20
09/05/2023	03	13	1	27	27	29
09/05/2023	04	13	4	42	25	48
09/05/2023	05	12	14	58	29	80
09/05/2023	06	18	50	73	63	151
09/05/2023	07	23	117	95	84	274
09/05/2023	08	19	67	88	78	190
09/05/2023	09	14	22	62	44	96
09/05/2023	10	12	15	53	42	76
09/05/2023	11	17	11	45	53	62
09/05/2023	12	13	16	53	27	77
09/05/2023	13	9	15	43	23	67
09/05/2023	14	8	13	40	20	59
09/05/2023	15	11	11	37	24	53
09/05/2023	16	13	11	37	28	53
09/05/2023	17	16	8	39	39	51
09/05/2023	18	14	7	33	30	44
09/05/2023	19	11	7	27	23	37
09/05/2023	20	10	4	22	18	27
09/05/2023	21	10	3	21	20	26
09/05/2023	22	10	2	25	21	28
09/05/2023	23	11	1	13	20	15
10/05/2023	00	10	1	10	20	11
10/05/2023	01	10	1	16	18	18
10/05/2023	02	22	2	37	35	41
10/05/2023	03	13	10	28	22	44
10/05/2023	04	16	10	42	27	58
10/05/2023	05	15	37	60	29	116
10/05/2023	06	15	62	70	39	166
10/05/2023	07	11	38	56	43	114
10/05/2023	08	7	18	37	31	65
10/05/2023	09	8	8	24	23	37
10/05/2023	10	10	7	22	34	32
10/05/2023	11	9	9	22	38	34
10/05/2023	12	8	9	21	35	35
10/05/2023	13	8	7	19	28	30
10/05/2023	14	8	9	23	26	38
10/05/2023	15	7	7	22	20	32
10/05/2023	16	7	11	30	21	47
