FECHA	HORA	PM2.5	NO	NO2	PM10	NOx
15/08/2023	01	7	2	14	14	17
15/08/2023	02	7	2	12	13	15
15/08/2023	03	6	2	10	12	13
15/08/2023	04	7	2	10	12	13
15/08/2023	05	7	2	8	14	12
15/08/2023	06	7	2	11	14	15
15/08/2023	07	8	3	14	17	18
15/08/2023	08	8	3	13	16	18
15/08/2023	09	11	3	13	23	17
15/08/2023	10	12	4	9	28	15
15/08/2023	11	11	3	7	23	12
15/08/2023	12	11	3	9	24	13
15/08/2023	13	12	3	8	23	13
15/08/2023	14	11	3	8	26	13
15/08/2023	15	11	3	8	25	12
15/08/2023	16	10	3	7	24	12
15/08/2023	17	10	3	8	23	13
15/08/2023	18	12	3	7	25	12
15/08/2023	19	13	3	7	29	11
15/08/2023	20	14	3	7	30	12
15/08/2023	21	13	2	10	24	13
15/08/2023	22	11	2	9	20	12
15/08/2023	23	11	2	9	20	13
16/08/2023	00	10	2	12	20	16
16/08/2023	01	8	2	13	16	16
16/08/2023	02	9	3	13	17	17
16/08/2023	03	11	2	9	20	12
16/08/2023	04	17	2	8	26	11
16/08/2023	05	24	4	15	33	21
16/08/2023	06	18	4	26	29	32
16/08/2023	07	12	5	31	29	37
16/08/2023	08	11	5	29	27	36
16/08/2023	09	13	4	21	30	27
16/08/2023	10	13	3	16	29	21
16/08/2023	11	14	3	13	30	18
16/08/2023	12	14	3	13	32	17
16/08/2023	13	13	4	12	30	17
16/08/2023	14	13	3	10	27	14
16/08/2023	15	12	3	10	26	15
16/08/2023	16	10	3	9	21	14
16/08/2023	17	11	4	14	23	20
16/08/2023	18	11	3	9	24	13
16/08/2023	19	13	4	14	26	20
16/08/2023	20	13	3	11	28	15
16/08/2023	21	12	3	11	25	15
16/08/2023	22	10	2	9	21	13
16/08/2023	23	10	2	11	19	14
17/08/2023	00	10	3	16	20	20
17/08/2023	01	10	2	12	19	16
17/08/2023	02	10	2	7	17	11
17/08/2023	03	10	2	7	17	11
17/08/2023	04	9	2	10	17	15
17/08/2023	05	9	3	16	17	20
17/08/2023	06	10	10	30	20	45
17/08/2023	07	12	16	50	30	75
17/08/2023	08	13	10	37	34	51
17/08/2023	09	14	10	24	32	39
17/08/2023	10	15	3	14	32	19
17/08/2023	11	16	4	13	34	20
17/08/2023	12	17	3	11	35	16
17/08/2023	13	18	3	12	35	17
17/08/2023	14	17	3	11	32	16
17/08/2023	15	16	3	10	31	15
17/08/2023	16	16	4	15	32	20
17/08/2023	17	16	3	11	32	16
17/08/2023	18	17	3	14	34	19
17/08/2023	19	17	3	12	32	16
17/08/2023	20	16	2	9	28	13
17/08/2023	21	14	2	8	23	11
17/08/2023	22	14	2	8	24	11
17/08/2023	23	14	2	9	23	13
18/08/2023	00	13	2	10	22	13
18/08/2023	01	13	3	9	21	13
18/08/2023	02	13	3	17	22	22
18/08/2023	03	16	2	18	25	22
18/08/2023	04	18	3	24	30	28
18/08/2023	05	17	4	37	33	44
18/08/2023	06	17	7	44	32	54
18/08/2023	07	17	16	48	37	72
18/08/2023	08	19	12	47	43	66
18/08/2023	09	18	6	30	36	39
18/08/2023	10	22	22	65	44	99
18/08/2023	11	19	12	46	35	64
18/08/2023	12	20	5	21	36	29
18/08/2023	13	19	4	19	35	25
18/08/2023	14	16	3	12	29	16
18/08/2023	15	16	4	13	28	19
18/08/2023	16	15	5	18	28	25
18/08/2023	17	15	4	17	28	23
18/08/2023	18	16	3	12	27	17
18/08/2023	19	15	3	13	25	17
18/08/2023	20	18	2	10	32	13
18/08/2023	21	17	2	10	29	13
18/08/2023	22	15	2	8	25	12
18/08/2023	23	14	2	11	25	14
19/08/2023	00	14	3	12	23	15
19/08/2023	01	14	3	16	24	20
19/08/2023	02	17	3	21	27	25
19/08/2023	03	19	3	28	31	33
19/08/2023	04	18	3	25	31	29
19/08/2023	05	18	4	29	31	34
19/08/2023	06	17	3	27	30	31
19/08/2023	07	17	5	19	31	27
19/08/2023	08	18	4	16	29	21
19/08/2023	09	21	4	17	35	24
19/08/2023	10	20	4	14	33	20
19/08/2023	11	19	4	14	33	20
19/08/2023	12	18	4	13	32	19
19/08/2023	13	17	4	11	30	17
19/08/2023	14	13	5	13	25	20
19/08/2023	15	13	4	10	26	16
19/08/2023	16	9	3	8	18	13
19/08/2023	17	9	3	9	19	14
19/08/2023	18	9	3	11	20	15
19/08/2023	19	10	3	11	21	15
19/08/2023	20	12	3	10	23	14
19/08/2023	21	11	3	9	20	13
19/08/2023	22	11	2	7	18	11
19/08/2023	23	10	2	6	18	9
20/08/2023	00	10	2	8	17	12
20/08/2023	01	10	3	13	17	18
20/08/2023	02	10	3	13	18	17
20/08/2023	03	12	3	15	20	19
20/08/2023	04	12	2	12	19	16
20/08/2023	05	11	3	12	18	16
20/08/2023	06	11	3	14	18	18
20/08/2023	07	11	4	16	21	22
20/08/2023	08	11	3	14	22	19
20/08/2023	09	11	3	9	20	14
20/08/2023	10	14	5	13	26	21
20/08/2023	11	17	7	26	31	36
20/08/2023	12	16	5	17	28	25
20/08/2023	13	15	4	12	27	17
20/08/2023	14	15	4	9	28	14
20/08/2023	15	12	3	8	24	13
20/08/2023	16	12	3	8	23	13
20/08/2023	17	13	4	10	25	16
20/08/2023	18	14	3	11	26	16
20/08/2023	19	15	4	18	28	24
20/08/2023	20	17	3	14	35	18
20/08/2023	21	14	2	14	27	17
20/08/2023	22	13	3	18	23	22
20/08/2023	23	13	2	11	21	14
21/08/2023	00	12	3	16	23	21
21/08/2023	01	12	4	10	21	15
21/08/2023	02	14	5	14	25	22
21/08/2023	03	15	2	18	26	21
21/08/2023	04	15	3	21	26	26
21/08/2023	05	15	5	31	25	38
21/08/2023	06	15	7	36	29	47
21/08/2023	07	15	10	43	33	58
21/08/2023	08	16	18	49	38	76
21/08/2023	09	17	10	46	42	61
21/08/2023	10	18	8	38	41	51
21/08/2023	11	19	5	27	41	35
21/08/2023	12	16	6	33	36	42
21/08/2023	13	15	6	27	35	35
21/08/2023	14	14	6	31	34	41
21/08/2023	15	14	7	35	37	45
21/08/2023	16	15	7	29	40	39
21/08/2023	17	15	7	31	42	41
21/08/2023	18	15	6	32	41	41
21/08/2023	19	16	5	39	39	45
21/08/2023	20	16	3	38	38	43
21/08/2023	21	16	3	38	33	42
21/08/2023	22	13	3	45	27	50
21/08/2023	23	13	3	29	28	33
22/08/2023	00	14	3	37	32	42
22/08/2023	01	15	4	42	37	48
22/08/2023	02	16	8	30	42	43
22/08/2023	03	15	3	25	41	29
22/08/2023	04	15	3	35	36	39
22/08/2023	05	15	8	49	37	60
22/08/2023	06	15	12	53	44	71
22/08/2023	07	16	18	55	49	83
22/08/2023	08	18	13	47	58	66
22/08/2023	09	19	9	39	70	52
22/08/2023	10	18	6	43	56	52
22/08/2023	11	21	7	56	74	66
22/08/2023	12	19	7	40	60	50
22/08/2023	13	17	4	33	54	40
22/08/2023	14	16	4	27	49	33
22/08/2023	15	15	5	29	46	37
22/08/2023	16	16	5	32	46	39
22/08/2023	17	16	4	31	46	38
22/08/2023	18	18	5	52	43	59
22/08/2023	19	18	3	21	40	25
22/08/2023	20	15	2	16	35	20
22/08/2023	21	14	3	22	31	26
22/08/2023	22	12	2	19	25	23
22/08/2023	23	13	4	56	27	63
23/08/2023	00	12	4	30	23	36
23/08/2023	01	11	3	22	23	26
23/08/2023	02	17	3	33	38	37
23/08/2023	03	17	3	32	45	37
23/08/2023	04	15	3	21	38	25
23/08/2023	05	15	5	38	38	46
23/08/2023	06	16	14	55	47	76
23/08/2023	07	20	22	61	74	94
23/08/2023	08	21	15	55	87	78
23/08/2023	09	18	15	63	70	86
23/08/2023	10	22	13	57	84	77
23/08/2023	11	19	7	40	61	51
23/08/2023	12	19	5	38	56	45
23/08/2023	13	17	4	27	51	34
23/08/2023	14	15	4	19	39	25
23/08/2023	15	14	4	26	40	31
23/08/2023	16	14	4	23	40	29
23/08/2023	17	15	4	28	42	33
23/08/2023	18	15	3	19	38	24
23/08/2023	19	15	4	19	39	25
23/08/2023	20	15	3	35	35	40
23/08/2023	21	15	4	47	29	53
23/08/2023	22	14	3	54	25	58
23/08/2023	23	17	3	48	34	52
24/08/2023	00	18	3	47	40	52
24/08/2023	01	26	3	56	48	61
24/08/2023	02	18	3	32	39	37
24/08/2023	03	16	4	26	34	31
24/08/2023	04	14	3	17	29	21
24/08/2023	05	15	8	45	33	58
24/08/2023	06	15	7	50	37	61
24/08/2023	07	24	21	74	85	106
24/08/2023	08	17	12	45	55	63
24/08/2023	09	19	14	64	72	86
24/08/2023	10	21	10	52	70	67
24/08/2023	11	20	5	36	61	43
24/08/2023	12	17	5	38	45	46
24/08/2023	13	17	5	36	43	44
24/08/2023	14	16	5	32	38	40
24/08/2023	15	15	5	29	33	37
24/08/2023	16	16	4	27	47	34
24/08/2023	17	16	5	24	39	32
24/08/2023	18	16	5	38	35	46
24/08/2023	19	18	5	36	41	42
24/08/2023	20	20	3	33	44	37
24/08/2023	21	19	3	22	37	27
24/08/2023	22	17	3	18	30	22
24/08/2023	23	15	2	19	26	23
25/08/2023	00	15	3	20	28	24
25/08/2023	01	15	2	19	27	23
25/08/2023	02	16	2	19	27	22
25/08/2023	03	17	2	19	30	22
25/08/2023	04	15	2	21	31	25
25/08/2023	05	16	4	47	33	52
25/08/2023	06	13	9	55	29	68
25/08/2023	07	28	38	81	89	140
25/08/2023	08	20	24	77	60	113
25/08/2023	09	20	10	56	55	72
25/08/2023	10	19	7	38	46	48
25/08/2023	11	19	4	30	43	37
25/08/2023	12	21	6	38	46	46
25/08/2023	13	19	4	21	39	27
25/08/2023	14	18	3	18	36	22
25/08/2023	15	16	3	15	33	19
25/08/2023	16	18	3	15	35	19
25/08/2023	17	21	3	15	39	20
25/08/2023	18	23	3	13	45	18
25/08/2023	19	18	3	14	33	18
25/08/2023	20	19	2	13	33	16
25/08/2023	21	19	3	12	32	17
25/08/2023	22	18	2	10	30	13
25/08/2023	23	17	2	10	29	14
26/08/2023	00	16	4	13	28	18
26/08/2023	01	17	3	12	27	16
26/08/2023	02	17	2	12	27	15
26/08/2023	03	20	2	14	32	18
26/08/2023	04	19	3	15	30	19
26/08/2023	05	19	2	18	31	21
26/08/2023	06	19	3	24	30	28
26/08/2023	07	21	5	34	36	42
26/08/2023	08	20	4	27	35	33
26/08/2023	09	19	3	15	36	19
26/08/2023	10	20	5	16	38	23
26/08/2023	11	18	4	10	32	16
26/08/2023	12	17	4	11	30	16
26/08/2023	13	19	3	10	34	15
26/08/2023	14	19	3	10	39	14
26/08/2023	15	19	3	8	37	13
26/08/2023	16	20	5	20	40	26
26/08/2023	17	21	5	23	40	30
26/08/2023	18	24	3	11	63	15
26/08/2023	19	19	3	13	41	17
26/08/2023	20	18	2	13	38	17
26/08/2023	21	19	3	23	39	28
26/08/2023	22	19	5	27	40	34
26/08/2023	23	17	4	23	35	29
27/08/2023	00	16	4	21	32	27
27/08/2023	01	15	3	18	29	23
27/08/2023	02	14	3	14	25	19
27/08/2023	03	14	3	15	26	19
27/08/2023	04	14	3	14	26	18
27/08/2023	05	14	2	12	24	15
27/08/2023	06	15	2	13	29	16
27/08/2023	07	13	3	12	26	16
27/08/2023	08	10	3	17	20	22
27/08/2023	09	8	4	14	18	19
27/08/2023	10	3	3	9	8	15
27/08/2023	11	4	4	9	8	15
27/08/2023	12	3	4	9	8	15
27/08/2023	13	4	3	7	9	13
27/08/2023	14	4	3	6	12	11
27/08/2023	15	3	4	6	12	12
27/08/2023	16	3	3	7	9	12
27/08/2023	17	4	3	7	9	11
27/08/2023	18	3	3	7	10	11
27/08/2023	19	4	2	8	10	12
27/08/2023	20	5	3	9	9	13
27/08/2023	21	5	3	15	9	19
27/08/2023	22	4	3	12	8	16
27/08/2023	23	2	3	7	5	11
28/08/2023	00	2	3	7	4	11
28/08/2023	01	2	2	6	4	10
28/08/2023	02	1	3	7	2	11
28/08/2023	03	3	2	6	5	9
28/08/2023	04	3	2	7	5	11
28/08/2023	05	4	4	11	7	17
28/08/2023	06	2	7	25	6	35
28/08/2023	07	5	9	35	14	50
28/08/2023	08	4			12	
28/08/2023	09	4			11	
28/08/2023	10	3	10	21	11	35
28/08/2023	11	2	7	12	8	22
28/08/2023	12	2	11	18	9	34
28/08/2023	13	3	12	17	12	35
28/08/2023	14	4	11	20	12	37
28/08/2023	15	3	7	18	12	29
28/08/2023	16	3	19	19	10	48
28/08/2023	17	6	11	33	22	50
28/08/2023	18	8	5	31	26	38
28/08/2023	19	8	5	48	24	55
28/08/2023	20	8	4	59	23	64
28/08/2023	21	9	6	45	21	53
28/08/2023	22	7	4	29	16	36
28/08/2023	23	5	4	24	13	30
29/08/2023	00	3	16	18	8	42
29/08/2023	01	2	3	11	5	16
29/08/2023	02	2	3	6	4	10
29/08/2023	03	2	2	9	6	12
29/08/2023	04	2	3	12	6	16
29/08/2023	05	2	2	13	6	16
29/08/2023	06	3	7	28	12	38
29/08/2023	07	5	6	30	18	40
29/08/2023	08	5	13	36	19	56
29/08/2023	09	5	10	23	14	38
29/08/2023	10	3	17	24	10	49
29/08/2023	11	3	19	25	10	53
29/08/2023	12	5	5	19	19	26
29/08/2023	13	6	5	19	21	27
29/08/2023	14	6	7	25	19	35
29/08/2023	15	6	5	15	21	23
29/08/2023	16	5	4	12	18	18
29/08/2023	17	6	6	22	19	30
29/08/2023	18	6	3	18	18	23
29/08/2023	19	7	3	23	18	28
29/08/2023	20	9	3	25	22	29
29/08/2023	21	7	3	30	15	35
29/08/2023	22	6	3	26	13	30
29/08/2023	23	6	3	22	12	26
30/08/2023	00	4	3	13	10	17
30/08/2023	01	4	2	15	9	19
30/08/2023	02	4	3	13	11	17
30/08/2023	03	5	3	10	9	15
30/08/2023	04	4	2	11	8	15
30/08/2023	05	4	3	12	9	16
30/08/2023	06	5	4	21	13	26
30/08/2023	07	8	13	50	25	69
30/08/2023	08	9	13	38	29	58
30/08/2023	09	7	13	31	20	50
30/08/2023	10	7	5	16	22	23
30/08/2023	11	8	7	22	28	32
30/08/2023	12	8	7	19	21	29
30/08/2023	13	8	5	16	20	23
30/08/2023	14	7	5	20	18	27
30/08/2023	15	6	5	14	17	22
30/08/2023	16	5	4	13	15	19
30/08/2023	17	6	5	14	15	21
30/08/2023	18	6	4	18	14	24
30/08/2023	19	7	3	25	18	30
30/08/2023	20	9	3	26	22	30
30/08/2023	21	7	3	21	14	26
30/08/2023	22	5	2	20	11	24
30/08/2023	23	4	3	20	10	24
31/08/2023	00	4	3	17	9	22
31/08/2023	01	4	3	19	12	24
31/08/2023	02	5	3	14	11	19
31/08/2023	03	8	3	13	13	18
31/08/2023	04	4	2	12	8	16
31/08/2023	05	5	3	18	11	22
31/08/2023	06	5	10	33	13	48
31/08/2023	07	8	21	49	23	81
31/08/2023	08	7	21	41	25	74
31/08/2023	09	6	10	34	23	49
31/08/2023	10	8	7	23	24	33
31/08/2023	11	8	7	26	22	37
31/08/2023	12	7	5	17	20	25
31/08/2023	13	7	5	15	17	22
31/08/2023	14	6	5	14	15	21
31/08/2023	15	6	5	12	16	19
31/08/2023	16	7	4	14	19	20
31/08/2023	17	7	4	15	19	21
31/08/2023	18	8	4	21	19	28
31/08/2023	19	9	3	22	21	26
31/08/2023	20	9	3	20	21	24
31/08/2023	21	8	3	11	18	15
31/08/2023	22	6	2	9	15	12
31/08/2023	23	5	2	7	12	11
01/09/2023	00	7	5	12	14	20
01/09/2023	01	5	2	10	11	13
01/09/2023	02	5	2	8	9	11
01/09/2023	03	5	3	10	9	14
01/09/2023	04	5	3	11	10	15
01/09/2023	05	4	3	18	10	23
01/09/2023	06	9	4	29	18	35
01/09/2023	07	10	19	56	32	83
01/09/2023	08	13	20	44	48	74
