FECHA	HORA	PM2.5	Veloc.	Direc.	SO2	CO	NO	NO2	PM10	NOx	O3
09/04/2023	06	11	0,3	224	4	0,1	2	1	15	3	68
09/04/2023	07	17	0,7	223	4	0,1	2	9	22	12	40
09/04/2023	08	17	0,5	215	4	0,1	2	11	22	14	50
09/04/2023	09	13	0,8	176	5	0,1	2	1	30	4	84
09/04/2023	10	10	3	119	4	0,1	2	4	20	7	88
09/04/2023	11	6	8,5	114	4	0,1	2	4	10	7	101
09/04/2023	12	5	7,1	117	4	0,1	2	2	9	5	104
09/04/2023	13	5	7,8	114	5	0,1	2	1	8	3	105
09/04/2023	14	7	5,7	116	5	0,1	2	1	12	3	98
09/04/2023	15	9	7	97	5	0,1	2	1	12	4	103
09/04/2023	16	7	7,1	93	4	0,1	2	1	11	4	122
09/04/2023	17	7	5,6	89	5	0,1	2	3	10	6	114
09/04/2023	18	7	3,5	74	4	0,1	2	1	9	4	104
09/04/2023	19	6	2,1	58	4	0,1	2	1	7	4	102
09/04/2023	20	6	2	47	4	0,1	2	1	7	4	106
09/04/2023	21	8	0,5	15	5	0,1	2	2	10	4	97
09/04/2023	22	9	0,2	25	3	0,1	2	1	11	4	94
09/04/2023	23	9	0,3	340	3	0,1	2	1	12	3	95
10/04/2023	00	11	0,5	227	3	0,1	2	4	14	7	77
10/04/2023	01	14	0,3	224	3	0,1	2	9	19	11	57
10/04/2023	02	20	0,2	196	3	0,1	2	5	25	7	59
10/04/2023	03	21	0,2	58	3	0,1	2	8	27	11	42
10/04/2023	04	20	0,3	24	3	0,1	2	5	25	7	48
10/04/2023	05	23	0,3	14	3	0,1	2	6	29	8	42
10/04/2023	06	31	0,3	344	4	0,1	2	13	41	15	44
10/04/2023	07	28	0,3	280	4	0,1	2	14	36	16	39
10/04/2023	08	23	0,3	243	4	0,1	2	17	33	20	44
10/04/2023	09	17	0,3	167	4	0,1	2	9	30	11	77
10/04/2023	10	19	2,4	100	4	0,1	5	32	25	40	55
10/04/2023	11	14	3,7	89	4	0,1	2	14	19	18	83
10/04/2023	12	16	4,5	78	5	0,1	2	12	19	14	89
10/04/2023	13	14	6,3	80	4	0,1	2	2	17	5	103
10/04/2023	14	6	6,8	87	4	0,1	2	1	8	3	102
10/04/2023	15	7	6,1	77	4	0,1	2	1	8	3	100
10/04/2023	16	7	5,2	74	4	0,1	2	1	9	3	101
10/04/2023	17	8	3,9	86	4	0,1	2	1	9	3	106
10/04/2023	18	10	1,9	72	4	0,1	2	3	11	5	101
10/04/2023	19	12	1	47	3	0,1	2	1	15	4	102
10/04/2023	20	18	0,5	10	4	0,1	2	3	22	6	97
10/04/2023	21	26	0,9	41	4	0,1	2	6	29	8	90
10/04/2023	22	30	0,7	39	4	0,1	2	6	33	9	80
10/04/2023	23	32	0,4	34	4	0,1	2	5	34	7	78
11/04/2023	00	28	0,3	28	5	0,1	2	5	33	7	78
11/04/2023	01	26	0,2	23	5	0,1	2	2	30	5	81
11/04/2023	02	28	0,3	353	5	0,1	2	1	33	4	74
11/04/2023	03	28	0,2	299	4	0,1	2	4	33	7	60
11/04/2023	04	32	0,3	236	4	0,1	2	8	38	11	40
11/04/2023	05	31	0,5	338	4	0,1	2	11	35	14	65
11/04/2023	06	30	0,7	354	4	0,1	2	8	35	11	69
11/04/2023	07	28	0,5	327	5	0,1	2	17	35	19	63
11/04/2023	08	28	0,6	312	5	0,1	2	20	43	23	69
11/04/2023	09	26	0,5	227	4	0,1	2	16	42	18	74
11/04/2023	10	24	0,5	97	4	0,1	2	15	36	17	84
11/04/2023	11	23	2,7	97	5	0,1	3	26	36	30	74
11/04/2023	12	18	5,5	111	6	0,1	2	10	25	13	103
11/04/2023	13	20	5,5	117	6	0,1	2	4	27	7	111
11/04/2023	14	10	8,2	114	6	0,1	2	5	15	8	104
11/04/2023	15	4	7,2	121	5	0,1	2	1	11	4	110
11/04/2023	16	5	6,6	117	6	0,1	2	6	12	9	99
11/04/2023	17	5	3,9	127	6	0,1	2	7	10	10	95
11/04/2023	18	4	2,2	101	5	0,1	2	35	5	38	66
11/04/2023	19	5	1	66	4	0,1	2	15	5	18	94
11/04/2023	20	6	1,4	47	5	0,1	2	4	7	7	102
11/04/2023	21	11	0,2	46	4	0,1	2	11	12	13	82
11/04/2023	22	8	0,5	43	4	0,1	2	4	8	6	98
11/04/2023	23	12	0,3	6	4	0,1	2	3	15	6	85
12/04/2023	00	13	0,4	276	4	0,1	2	3	16	6	81
12/04/2023	01	19	0,3	232	4	0,1	2	8	24	10	61
12/04/2023	02	26	0,3	241	4	0,1	2	12	33	15	44
12/04/2023	03	22	0,4	281	5	0,1	2	11	29	14	44
12/04/2023	04	19	0,3	310	4	0,1	2	10	26	13	43
12/04/2023	05	20	0,1	94	4	0,1	2	19	27	22	24
12/04/2023	06	9	2,1	237	4	0,1	2	20	37	23	34
12/04/2023	07	6	2,6	253	5	0,1	2	17	53	20	46
12/04/2023	08	6	3,3	242	4	0,1	2	11	46	13	54
12/04/2023	09	5	3,6	239	4	0,1	2	6	39	8	65
12/04/2023	10	4	5,2	237	5	0,1	2	4	42	6	73
12/04/2023	11	5	6,5	238	5	0,1	2	2	63	4	83
12/04/2023	12	4	6,3	237	4	0,1	2	2	53	5	87
12/04/2023	13	8	6	242	4	0,1	2	3	131	5	86
12/04/2023	14	6	4,6	249	4	0,1	2	5	90	7	89
12/04/2023	15	6	5,1	244	3	0,1	2	6	111	9	97
12/04/2023	16	5	4,6	244	3	0,1	2	9	71	12	97
12/04/2023	17	3	2,9	244	3	0,1	2	11	47	14	92
12/04/2023	18	5	1,8	104	5	0,1	2	9	37	12	98
12/04/2023	19	8	1,5	65	5	0,1	2	6	35	9	108
12/04/2023	20	8	0,8	19	6	0,1	2	8	40	11	98
12/04/2023	21	9	0,5	20	6	0,1	2	17	43	19	72
12/04/2023	22	4	0,6	339	4	0,1	2	11	21	14	78
12/04/2023	23	6	0,5	76	4	0,1	2	9	25	12	80
13/04/2023	00	8	4,8	87	3	0,1	2	20	30	23	71
13/04/2023	01	4	1,3	168	3	0,1	2	1	25	4	71
13/04/2023	02	4	1	196	3	0,1	2	11	16	14	56
13/04/2023	03	3	1,8	133	3	0,1	2	8	11	11	77
13/04/2023	04	4	0,9	226	4	0,1	2	7	15	10	63
13/04/2023	05	4	0,7	292	4	0,1	2	11	22	14	63
13/04/2023	06	5	0,8	238	4	0,1	2	12	28	15	55
13/04/2023	07	5	0,5	353	4	0,1	2	25	33	28	35
13/04/2023	08	4	0,9	343	4	0,1	2	16	25	19	51
13/04/2023	09	4	1	275	4	0,1	2	8	32	11	64
13/04/2023	10	5	1,5	312	4	0,1	2	3	59	6	78
13/04/2023	11	3	2,1	50	4	0,1	2	2	22	5	84
13/04/2023	12	3	6,3	104	4	0,1	2	4	22	7	86
13/04/2023	13	3	6,6	117	4	0,1	2	1	28	4	97
13/04/2023	14	4	4,8	129	4	0,1	2	5	31	8	91
13/04/2023	15	4	7,4	114	4	0,1	2	7	25	10	97
13/04/2023	16	4	6,7	126	4	0,1	3	14	20	18	86
13/04/2023	17	4	5,5	125	4	0,1	2	8	19	11	95
13/04/2023	18	5	2,5	202	3	0,1	2	19	18	22	76
13/04/2023	19	7	0,5	223	4	0,1	2	34	21	37	51
13/04/2023	20	7	0,2	58	4	0,1	2	44	30	46	37
13/04/2023	21	6	0,6	30	4	0,1	2	21	20	24	69
13/04/2023	22	6	0,3	18	4	0,1	2	4	8	7	82
13/04/2023	23	6	0,6	334	3	0,2	2	4	8	7	76
14/04/2023	00	8	0,7	298	3	0,1	2	14	12	17	51
14/04/2023	01	9	0,5	287	3	0,1	2	19	14	22	41
14/04/2023	02	10	1,5	229	3	0,1	2	16	24	19	36
14/04/2023	03	7	0,4	321	3	0,1	2	12	26	15	43
14/04/2023	04	4	0,6	270	3	0,1	2	6	13	9	57
14/04/2023	05	3	1,1	284	3	0,1	2	4	13	7	60
14/04/2023	07	6	0,8	289	3	0,1	2	27	39	30	38
14/04/2023	08	5	1,3	269	3	0,1	2	17	40	20	53
14/04/2023	09	3	1,8	260	3	0,1	2	7	23	10	72
14/04/2023	10	3	1,9	260	4	0,1	2	4	25	7	77
14/04/2023	11	3	1,7	214	4	0,1	2	1	19	4	87
14/04/2023	12	3	3	102	4	0,1	2	3	25	6	85
14/04/2023	13	3	2,2	132	4	0,1	3	26	31	31	58
14/04/2023	14	3	4	248	4	0,1	2	1	31	4	82
14/04/2023	15	2	2,9	256	4	0,1	2	1	15	4	79
14/04/2023	16	2	2,4	266	3	0,1	2	1	21	4	77
14/04/2023	17	3	3,5	273	3	0,1	2	2	38	4	75
14/04/2023	18	3	2,3	280	3	0,1	2	4	34	7	78
14/04/2023	19	3	1,7	272	4	0,1	2	5	28	8	77
14/04/2023	20	3	1,1	244	4	0,1	2	7	21	10	69
14/04/2023	21	4	0,7	255	4	0,1	2	8	17	11	63
14/04/2023	22	3	1,1	251	4	0,1	2	5	16	8	62
14/04/2023	23	3	1,3	254	4	0,1	2	1	15	4	69
15/04/2023	00	2	1,4	275	4	0,1	2	1	12	3	69
15/04/2023	01	3	0,7	296	4	0,1	2	1	13	4	71
15/04/2023	02	3	1	335	4	0,1	2	1	12	4	69
15/04/2023	03	3	0,5	324	4	0,1	2	1	12	4	67
15/04/2023	04	4	0,2	48	4	0,1	2	3	14	6	53
15/04/2023	05	4	0,7	344	4	0,1	2	3	12	6	56
15/04/2023	06	4	0,4	354	4	0,1	2	2	15	5	58
15/04/2023	07	5	0,6	299	4	0,1	2	10	22	13	51
15/04/2023	08	5	1,2	274	4	0,1	2	5	27	8	68
15/04/2023	09	4	1,6	318	4	0,1	2	1	21	4	79
15/04/2023	10	4	1,8	323	3	0,1	2	1	19	4	85
15/04/2023	11	3	1,6	334	3	0,1	2	1	19	3	87
15/04/2023	12	3	1,7	4	3	0,1	2	1	14	4	88
15/04/2023	13	4	4,6	101	3	0,1	4	14	19	19	83
15/04/2023	14	5	6,1	109	5	0,1	8	36	16	48	65
15/04/2023	15	5	4	107	3	0,1	2	12	18	15	90
15/04/2023	16	6	2,9	95	3	0,1	2	21	18	24	75
15/04/2023	17	5	2,8	83	3	0,1	2	24	17	27	69
15/04/2023	18	7	2,9	68	3	0,1	2	37	22	40	55
15/04/2023	19	5	3,3	1	3	0,1	2	14	36	17	73
15/04/2023	20	4	5,1	334	3	0,1	2	1	37	4	87
15/04/2023	21	4	4,9	37	3	0,1	2	1	33	4	90
15/04/2023	22	4	5,2	347	3	0,1	2	1	36	4	91
15/04/2023	23	4	5,7	351	3	0,1	2	1	25	4	88
16/04/2023	00	3	4,7	341	3	0,1	2	1	17	4	89
16/04/2023	01	2	1,2	1	3	0,1	2	1	7	4	87
16/04/2023	02	2	0,5	66	3	0,1	2	1	6	4	79
16/04/2023	03	2	1,9	243	4	0,1	2	1	6	4	79
16/04/2023	04	2	0,3	62	3	0,1	2	1	5	4	80
16/04/2023	05	4	0,5	42	3	0,1	2	2	16	5	66
16/04/2023	06	3	0,4	77	3	0,1	2	1	15	4	81
16/04/2023	07	3	0,3	65	3	0,1	2	1	16	4	82
16/04/2023	08	3	1	94	3	0,1	2	1	10	4	87
16/04/2023	09	2	1,5	124	4	0,1	2	1	7	4	88
16/04/2023	10	3	2,4	145	4	0,1	2	5	9	8	82
16/04/2023	11	3	2,3	164	4	0,1	2	6	11	8	85
16/04/2023	12	2	4,9	146	4	0,1	2	2	13	4	98
16/04/2023	13	2	7	125	3	0,1	2	1	13	4	103
16/04/2023	14	2	7,1	117	3	0,1	2	1	8	4	107
16/04/2023	15	2	4,8	121	3	0,1	2	1	10	4	96
16/04/2023	16	3	6,1	122	3	0,1	2	2	12	5	93
16/04/2023	17	3	4,2	135	3	0,1	2	5	12	8	88
16/04/2023	18	4	3,2	126	3	0,1	2	6	14	9	87
16/04/2023	19	6	1,2	118	3	0,1	2	15	19	18	77
16/04/2023	20	6	0,3	100	3	0,1	2	20	16	23	69
16/04/2023	21	8	0,5	21	3	0,2	2	32	11	36	51
16/04/2023	22	7	0,5	13	4	0,3	2	12	30	15	68
16/04/2023	23	7	0,3	8	4	0,2	2	19	28	22	61
17/04/2023	00	6	0,4	354	4	0,1	2	12	21	15	63
17/04/2023	01	5	0,4	310	4	0,1	2	4	18	8	66
17/04/2023	02	5	0,3	186	4	0,1	2	2	18	5	57
17/04/2023	03	5	0,2	150	4	0,1	2	1	20	4	46
17/04/2023	04	5	0,3	227	4	0,1	2	1	19	4	49
17/04/2023	05	4	0,3	28	4	0,1	2	2	16	5	45
17/04/2023	06	5	0,4	9	4	0,1	2	12	22	15	32
17/04/2023	07	6	0,5	3	4	0,1	2	15	24	18	46
17/04/2023	08	6	1,9	47	5	0,1	2	8	23	11	68
17/04/2023	09	5	4,7	53	4	0,1	2	4	15	7	81
17/04/2023	10	4	6	58	4	0,1	2	1	12	4	91
17/04/2023	11	4	6,5	67	4	0,1	2	1	12	4	97
17/04/2023	12	5	6	80	4	0,1	2	1	12	4	102
17/04/2023	13	5	6,6	81	4	0,1	2	1	10	4	106
17/04/2023	14	5	4,9	78	4	0,1	2	9	11	12	96
17/04/2023	15	5	5,3	85	4	0,1	2	1	11	4	118
17/04/2023	16	5	3,9	88	4	0,1	2	11	11	14	96
17/04/2023	17	5	3,2	84	4	0,1	2	2	12	5	106
17/04/2023	18	5	2,6	67	4	0,1	2	2	12	4	105
17/04/2023	19	5	2	56	3	0,2	2	2	7	5	102
17/04/2023	20	6	0,7	60	4	0,1	2	10	8	13	91
17/04/2023	21	7	1,1	35	4	0,1	2	8	9	10	91
17/04/2023	22	8	1,3	37	4	0,1	2	6	10	9	83
17/04/2023	23	8	1,2	60	4	0,1	2	4	11	7	89
18/04/2023	00	9	2,1	123	4	0,1	2	9	13	12	95
18/04/2023	01	6	1,3	137	4	0,1	2	14	11	17	91
18/04/2023	02	5	1,9	120	4	0,1	2	1	10	4	109
18/04/2023	03	5	2,2	115	4	0,1	2	4	10	7	99
18/04/2023	04	5	3,2	104	4	0,1	2	1	9	4	105
18/04/2023	05	6	2,8	100	4	0,1	2	4	10	7	93
18/04/2023	06	9	0,5	115	4	0,1	2	20	11	23	59
18/04/2023	07	11	0,5	124	4	0,1	3	28	18	32	39
18/04/2023	08	10	1	113	4	0,1	2	27	51	30	48
18/04/2023	09	8	1,6	109	4	0,1	2	16	23	19	76
18/04/2023	10	7	3,5	87	3	0,1	2	6	21	8	89
18/04/2023	11	6	4,3	89	4	0,1	2	2	15	5	99
18/04/2023	12	6	6,6	100	3	0,1	2	1	13	4	104
18/04/2023	13	5	7,6	97	3	0,1	2	1	12	4	111
18/04/2023	14	5	8,6	111	3	0,1	2	1	13	4	110
18/04/2023	15	6	8,3	110	3	0,1	2	1	15	4	111
18/04/2023	16	6	8,4	115	3	0,1	2	6	15	8	95
18/04/2023	17	6	5,2	122	3	0,1	2	6	18	9	98
18/04/2023	18	6	3,2	134	3	0,1	2	24	17	27	74
18/04/2023	19	5	4,2	99	3	0,1	2	11	9	13	84
18/04/2023	20	5	4,6	91	3	0,1	2	17	7	20	80
18/04/2023	21	5	3	89	3	0,1	2	19	8	22	78
18/04/2023	22	4	1,9	80	4	0,1	2	2	6	5	99
18/04/2023	23	5	0,7	73	4	0,1	2	1	6	4	99
19/04/2023	00	5	1	48	4	0,1	2	1	7	3	103
19/04/2023	01	8	0,6	34	4	0,1	2	1	10	4	85
19/04/2023	02	10	0,4	38	4	0,1	2	1	12	4	79
19/04/2023	03	10	0,5	33	4	0,1	2	1	12	4	82
19/04/2023	04	10	0,6	27	4	0,1	2	1	12	4	82
19/04/2023	05	11	0,4	22	4	0,1	2	2	14	5	73
19/04/2023	06	12	0,3	21	4	0,1	2	14	19	17	57
19/04/2023	07	12	0,5	29	4	0,1	2	29	33	32	45
19/04/2023	08	12	0,8	50	4	0,1	2	19	28	22	68
19/04/2023	09	10	2	65	4	0,1	2	5	21	8	90
19/04/2023	10	8	3,9	83	6	0,1	2	1	17	4	99
19/04/2023	11	7	3,8	82	6	0,1	2	1	14	4	105
19/04/2023	12	7	4,3	94	5	0,1	2	2	15	5	102
19/04/2023	13	6	5,1	98	5	0,1	2	5	15	8	101
19/04/2023	14	6	5,6	95	6	0,1	2	4	11	7	103
19/04/2023	15	5	5,6	97	5	0,1	2	1	11	4	104
19/04/2023	16	5	4,7	93	5	0,1	2	1	11	4	108
19/04/2023	17	5	2,7	121	5	0,1	2	16	11	19	88
19/04/2023	18	6	1,1	134	5	0,1	2	28	17	31	71
19/04/2023	19	5	0,7	99	4	0,1	2	19	13	21	85
19/04/2023	20	5	0,5	71	4	0,1	2	11	6	14	96
19/04/2023	21	5	0,1	42	5	0,1	2	1	7	4	108
19/04/2023	22	6	0,2	29	5	0,1	2	1	9	4	105
19/04/2023	23	9	0,5	229	5	0,1	2	13	17	16	68
20/04/2023	00	11	0,5	244	5	0,1	2	14	34	17	64
20/04/2023	01	13	0,4	259	5	0,1	2	14	46	17	46
20/04/2023	02	11	0,4	250	5	0,1	2	11	36	14	55
20/04/2023	03	10	0,8	227	5	0,1	2	4	28	7	55
20/04/2023	04	10	1	230	5	0,1	2	6	23	9	53
20/04/2023	05	8	1,2	246	4	0,1	2	12	18	14	47
20/04/2023	06	8	1,3	230	5	0,1	2	27	23	31	29
20/04/2023	07	12	1	211	5	0,1	12	51	62	70	19
20/04/2023	08	14	1	224	5	0,1	5	35	99	43	40
20/04/2023	09	15	1,2	205	6	0,1	2	11	102	14	72
20/04/2023	10	9	4,9	105	4	0,1	3	19	57	23	72
20/04/2023	11	7	7,5	114	4	0,1	5	26	37	33	80
20/04/2023	12	5	7,7	106	4	0,1	2	4	15	7	103
20/04/2023	13	5	5,5	103	4	0,1	2	6	12	8	106
20/04/2023	14	5	5,6	87	3	0,1	2	12	21	14	106
20/04/2023	15	6	4,8	80	3	0,1	3	23	23	26	94
20/04/2023	16	7	3,5	70	4	0,1	2	16	23	19	104
20/04/2023	17	7	3,6	55	4	0,1	2	12	21	15	115
20/04/2023	18	9	5,2	46	4	0,1	2	7	26	10	120
20/04/2023	19	8	4,5	57	3	0,2	2	7	18	9	119
20/04/2023	20	8	5,7	50	4	0,2	2	2	11	5	115
20/04/2023	21	8	3	50	3	0,1	2	1	10	4	111
20/04/2023	22	8	0,8	41	3	0,2	2	1	11	4	106
20/04/2023	23	9	0,4	335	3	0,2	2	1	11	4	100
21/04/2023	00	9	0,3	341	4	0,1	2	2	12	4	83
21/04/2023	01	11	0,3	232	4	0,1	2	4	15	7	74
21/04/2023	02	15	0,6	24	4	0,1	2	8	21	10	60
21/04/2023	03	16	1,6	40	4	0,1	2	8	21	11	70
21/04/2023	04	8	1,8	60	4	0,1	2	1	10	4	95
21/04/2023	05	10	0,5	42	4	0,1	2	2	13	5	83
21/04/2023	06	14	0,3	356	4	0,1	2	14	19	16	54
21/04/2023	07	17	0,2	24	4	0,1	2	27	30	30	49
21/04/2023	08	13	0,6	68	5	0,1	2	18	35	21	72
21/04/2023	09	12	2,6	88	4	0,1	2	8	29	11	87
21/04/2023	10	14	3,2	83	6	0,1	2	6	31	9	88
21/04/2023	11	11	4,9	81	6	0,1	2	5	24	8	95
21/04/2023	12	9	6,5	82	5	0,1	2	1	18	4	106
21/04/2023	13	9	5,7	70	5	0,1	2	1	17	4	107
21/04/2023	14	10	6,5	69	5	0,1	2	1	18	4	108
21/04/2023	15	8	5,3	58	5	0,1	2	1	15	4	119
21/04/2023	16	8	6,1	52	4	0,1	2	1	19	4	120
21/04/2023	17	9	8,3	49	5	0,1	2	1	27	4	122
21/04/2023	18	9	7,2	51	5	0,1	2	1	27	4	120
21/04/2023	19	8	7,5	54	4	0,1	2	2	24	6	121
21/04/2023	20	8	7,3	53	5	0,1	2	1	15	4	122
21/04/2023	21	8	8	49	4	0,1	2	1	10	4	118
21/04/2023	22	9	7,2	49	4	0,1	2	1	11	4	115
21/04/2023	23	10	5,6	51	4	0,1	2	1	13	4	104
22/04/2023	00	14	5,7	52	4	0,1	2	1	17	4	103
22/04/2023	01	15	3,2	49	4	0,1	2	3	19	6	90
22/04/2023	02	14	2,3	45	4	0,1	2	14	18	16	73
22/04/2023	03	13	1,5	43	4	0,1	2	8	16	11	79
22/04/2023	04	13	0,5	28	5	0,1	2	5	17	7	75
22/04/2023	05	19	0,4	12	5	0,1	2	6	25	9	55
22/04/2023	06	19	0,4	335	4	0,1	2	13	25	16	48
22/04/2023	07	20	0,6	293	4	0,1	2	18	27	21	44
22/04/2023	08	20	0,3	202	4	0,1	2	19	45	22	61
22/04/2023	09	17	0,5	33	5	0,1	2	9	35	12	88
22/04/2023	10	20	1,5	64	4	0,1	2	7	39	9	91
22/04/2023	11	17	3,2	84	4	0,1	2	2	29	5	109
22/04/2023	12	15	3	102	4	0,1	2	1	25	4	118
22/04/2023	13	14	4,5	95	4	0,1	2	1	22	4	124
22/04/2023	14	13	6,2	107	4	0,1	2	1	19	4	126
22/04/2023	15	15	4,8	116	4	0,1	2	1	26	4	132
22/04/2023	16	15	1,6	101	4	0,1	2	1	27	3	126
22/04/2023	17	13	2,1	85	4	0,1	2	9	21	12	111
22/04/2023	18	15	3	66	4	0,1	2	1	22	4	125
22/04/2023	19	17	3	74	4	0,1	2	3	20	6	120
22/04/2023	20	18	2,2	72	4	0,1	2	2	20	5	121
22/04/2023	21	21	0,5	35	3	0,1	2	3	25	5	116
22/04/2023	22	19	0,4	31	4	0,1	2	2	24	4	103
22/04/2023	23	21	0,4	21	4	0,1	2	6	27	9	85
23/04/2023	00	23	0,3	12	4	0,1	2	13	29	16	68
23/04/2023	01	24	1	230	5	0,1	2	15	30	18	51
23/04/2023	02	29	0,7	234	5	0,1	2	12	37	15	50
23/04/2023	03	30	0,3	245	5	0,1	2	8	37	11	49
23/04/2023	04	28	0,3	258	5	0,1	2	6	35	9	46
23/04/2023	05	20	1	221	5	0,1	2	4	24	7	36
23/04/2023	06	17	0,3	202	5	0,1	2	6	21	9	34
23/04/2023	07	9	1,7	226	6	0,1	2	7	13	10	42
23/04/2023	08	6	0,5	257	5	0,1	2	6	11	9	59
23/04/2023	09	5	1,3	47	5	0,1	2	7	11	10	70
23/04/2023	10	5	3,8	84	6	0,1	2	9	10	12	73
23/04/2023	11	6	4,9	80	7	0,1	2	6	10	9	83
23/04/2023	12	11	7	82	7	0,1	2	2	14	5	97
23/04/2023	13	15	6	86	7	0,1	2	1	18	4	101
23/04/2023	14	11	5,4	118	7	0,1	2	7	17	10	95
23/04/2023	15	6	5,8	108	6	0,1	2	2	8	5	105
23/04/2023	16	9	4,8	110	6	0,1	2	3	13	6	109
23/04/2023	17	11	3,8	90	6	0,1	2	14	19	17	98
23/04/2023	18	10	2,7	51	6	0,1	2	3	19	6	110
23/04/2023	19	9	3,2	47	6	0,1	2	1	15	4	113
23/04/2023	20	11	1,6	43	6	0,1	2	3	17	6	110
23/04/2023	21	13	3,4	51	6	0,1	2	1	14	3	116
23/04/2023	22	13	2,1	54	4	0,1	2	1	15	4	117
23/04/2023	23	14	0,4	40	4	0,1	2	1	17	4	113
24/04/2023	00	15	0,3	303	4	0,1	2	1	19	4	101
24/04/2023	01	16	0,2	70	4	0,1	2	1	21	4	90
24/04/2023	02	17	0,7	194	4	0,1	2	2	22	5	71
24/04/2023	03	19	0,5	264	4	0,1	2	6	23	9	54
24/04/2023	04	20	0,3	324	4	0,1	2	6	25	9	52
24/04/2023	05	22	0,3	351	4	0,1	2	14	28	17	38
24/04/2023	06	23	0,3	238	4	0,1	2	27	30	30	19
24/04/2023	07	21	0,4	302	4	0,1	5	46	31	54	20
24/04/2023	08	15	0,3	299	4	0,1	3	32	32	36	51
24/04/2023	09	9	0,6	82	5	0,1	2	8	16	10	82
24/04/2023	10	6	2,2	103	4	0,1	2	4	12	7	81
24/04/2023	11	5	6,4	111	4	0,1	2	5	11	8	83
24/04/2023	12	5	7	113	3	0,1	2	10	10	14	81
24/04/2023	13	6	6,2	118	3	0,1	2	4	10	8	93
24/04/2023	14	7	6,6	120	3	0,1	2	3	15	6	95
24/04/2023	15	7	6	114	3	0,1	2	4	9	7	101
24/04/2023	16	6	5	102	3	0,1	2	1	9	4	100
24/04/2023	17	7	4	73	4	0,1	2	1	9	4	102
24/04/2023	18	7	4,5	52	4	0,1	2	1	9	4	101
24/04/2023	19	7	3,3	52	3	0,1	2	1	8	4	97
24/04/2023	20	6	2,9	50	3	0,1	2	1	8	4	97
24/04/2023	21	6	1,4	49	3	0,1	2	4	9	7	86
24/04/2023	22	7	0,3	26	5	0,1	2	10	21	13	65
24/04/2023	23	7	0,2	12	6	0,1	2	20	25	23	49
25/04/2023	00	7	0,4	312	6	0,1	2	12	16	15	52
25/04/2023	01	10	0,4	223	5	0,1	2	13	20	16	42
25/04/2023	02	12	0,3	234	6	0,1	2	12	26	15	33
25/04/2023	03	9	0,4	267	6	0,1	2	16	23	19	35
25/04/2023	04	8	1,3	242	6	0,1	2	15	20	18	24
25/04/2023	05	7	0,9	337	6	0,1	2	18	19	21	28
25/04/2023	06	10	1,1	293	6	0,1	23	51	45	87	4
25/04/2023	07	13	1,1	241	6	0,1	26	54	54	93	8
25/04/2023	08	12	0,5	257	6	0,1	27	59	78	101	15
25/04/2023	09	6	0,6	258	6	0,1	6	28	38	36	47
25/04/2023	10	7	1,3	144	4	0,1	7	29	54	39	56
25/04/2023	11	18	5,5	112	5	0,1	14	53	68	75	48
25/04/2023	12	9	6,5	108	4	0,1	6	30	40	40	57
25/04/2023	13	6	5,1	109	5	0,1	3	18	21	21	83
25/04/2023	14	6	5,2	104	4	0,1	2	12	25	15	91
25/04/2023	15	6	3,4	83	4	0,1	2	17	19	20	90
25/04/2023	16	8	6	52	4	0,1	2	9	19	12	112
25/04/2023	17	9	6,4	50	4	0,1	2	3	19	6	115
25/04/2023	18	12	5,8	56	4	0,1	2	4	25	7	113
25/04/2023	19	14	4,8	51	4	0,1	2	3	17	6	114
25/04/2023	20	14	2,5	57	4	0,1	2	6	17	9	114
25/04/2023	21	13	1	55	4	0,1	2	2	16	5	113
25/04/2023	22	15	0,5	41	4	0,1	2	3	18	6	100
25/04/2023	23	16	0,4	339	4	0,1	2	3	20	6	93
26/04/2023	00	16	0,1	83	4	0,1	2	8	19	11	75
26/04/2023	01	14	1,5	48	3	0,1	2	3	16	6	96
26/04/2023	02	15	1,1	39	3	0,1	2	1	17	4	99
26/04/2023	03	20	1	39	4	0,1	2	5	24	8	75
26/04/2023	04	22	1,1	46	4	0,1	2	5	25	8	77
26/04/2023	05	24	0,5	41	3	0,1	2	8	28	11	71
26/04/2023	06	26	0,7	41	3	0,1	2	24	32	26	53
26/04/2023	07	28	0,6	46	4	0,1	2	25	38	28	57
26/04/2023	08	25	1,4	68	4	0,1	2	18	36	21	74
26/04/2023	09	17	4,9	80	4	0,1	2	3	22	6	87
26/04/2023	10	16	5,4	80	4	0,1	2	2	22	5	88
26/04/2023	11	11	5,3	83	3	0,1	2	1	15	3	97
26/04/2023	12	10	4,2	81	4	0,1	2	1	15	3	97
26/04/2023	13	10	5,2	79	4	0,1	2	3	13	6	94
26/04/2023	14	10	6,6	81	4	0,1	2	1	17	4	97
26/04/2023	15	9	6,1	87	4	0,1	2	1	12	4	99
26/04/2023	16	11	4,9	79	4	0,1	2	1	14	3	108
26/04/2023	17	9	5	81	4	0,1	2	1	10	3	94
26/04/2023	18	9	4	78	4	0,1	2	1	11	4	95
26/04/2023	19	8	3,6	61	4	0,1	2	1	9	4	91
26/04/2023	20	8	3,1	55	3	0,1	2	1	9	4	87
26/04/2023	21	7	1,9	60	3	0,1	2	1	7	4	86
26/04/2023	22	7	0,9	74	4	0,1	2	1	7	3	92
26/04/2023	23	7	0,2	272	4	0,1	2	1	8	4	95
