FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3
28/03/2023	08	9	3	4	0,1	25	48	28	85	22
28/03/2023	09	9	4	4	0,1	9	26	22	39	50
28/03/2023	10	7	3	4	0,1	2	17	14	21	72
28/03/2023	11	9	4	4	0,1	3	23	23	28	69
28/03/2023	12	13	6	4	0,1	8	33	30	45	66
28/03/2023	13	6	3	4	0,1	7	23	15	33	74
28/03/2023	14	2	1	4	0,1	2	10	5	12	91
28/03/2023	15	2	1	4	0,1	2	10	4	12	91
28/03/2023	16	2	1	4	0,1	1	11	4	14	87
28/03/2023	17	3	1	4	0,1	3	18	6	22	80
28/03/2023	18	2	1	4	0,1	2	23	5	27	71
28/03/2023	19	2	1	4	0,1	2	24	5	27	63
28/03/2023	20	2	1	4	0,1	1	12	4	14	71
28/03/2023	21	3	1	4	0,1	1	11	5	13	65
28/03/2023	22	3	1	4	0,1	1	13	6	15	63
28/03/2023	23	3	1	4	0,1	1	10	5	12	68
29/03/2023	00	3	1	4	0,1	1	9	6	11	58
29/03/2023	01	4	2	4	0,1	1	11	8	13	41
29/03/2023	02	4	2	4	0,1	1	14	9	16	29
29/03/2023	03	3	2	4	0,1	1	14	7	16	20
29/03/2023	04	3	2	4	0,1	2	16	7	19	23
29/03/2023	05	4	2	4	0,1	8	21	8	32	9
29/03/2023	06	5	2	4	0,1	35	26	11	79	6
29/03/2023	07	10	5	4	0,1	77	33	21	151	7
29/03/2023	08	9	4	4	0,1	45	42	18	110	13
29/03/2023	09	8	4	4	0,1	16	32	17	56	40
29/03/2023	10	6	3	4	0,1	5	20	12	28	62
29/03/2023	11	4	2	4	0,1	3	13	10	17	75
29/03/2023	12	4	2	4	0,1	5	22	11	30	72
29/03/2023	13	4	2	4	0,1	3	13	9	18	85
29/03/2023	14	2	1	4	0,1	2	13	7	17	82
29/03/2023	15	1	1	4	0,1	3	18	5	22	81
29/03/2023	16	2	1	4	0,1	3	20	9	25	78
29/03/2023	17	2	1	4	0,1	4	21	5	27	72
29/03/2023	18	2	1	4	0,1	2	17	3	20	75
29/03/2023	19	2	1	4	0,1	1	15	4	17	74
29/03/2023	20	2	1	4	0,1	1	10	4	12	76
29/03/2023	21	2	1	4	0,1	1	8	4	11	78
29/03/2023	22	2	1	4	0,1	1	7	4	9	75
29/03/2023	23	3	1	4	0,1	1	8	5	11	60
30/03/2023	00	5	2	4	0,1	1	17	11	19	34
30/03/2023	01	4	2	4	0,1	1	16	10	18	22
30/03/2023	02	4	2	4	0,1	1	14	9	16	20
30/03/2023	03	4	2	4	0,1	1	14	8	16	22
30/03/2023	04	4	2	4	0,1	1	13	10	15	32
30/03/2023	05	4	2	4	0,1	2	26	9	30	18
30/03/2023	06	4	2	4	0,1	14	31	9	52	7
30/03/2023	07	6	3	4	0,1	55	45	14	130	7
30/03/2023	08	10	4	4	0,1	54	47	24	130	13
30/03/2023	09	8	3	4	0,1	17	43	25	70	30
30/03/2023	10	6	2	4	0,1	10	25	31	40	55
30/03/2023	11	5	2	4	0,1	1	9	27	12	80
30/03/2023	12	6	1	4	0,1	1	10	56	12	78
30/03/2023	13	8	1	4	0,1	1	8	63	10	80
30/03/2023	14	5	1	4	0,1	1	8	36	10	77
30/03/2023	15	7	1	4	0,1	1	9	47	11	79
30/03/2023	16	5	1	4	0,1	1	7	38	9	87
30/03/2023	17	4	1	4	0,1	2	7	28	9	90
30/03/2023	18	4	1	4	0,1	1	7	24	10	94
30/03/2023	19	5	2	4	0,1	3	44	16	49	58
30/03/2023	20	6	3	4	0,1	1	37	14	40	58
30/03/2023	21	7	3	4	0,1	1	27	15	30	60
30/03/2023	22	9	4	4	0,1	1	34	18	36	39
30/03/2023	23	8	4	4	0,1	1	26	21	28	46
31/03/2023	00	9	4	4	0,1	1	11	16	13	72
31/03/2023	01	9	3	4	0,1	1	11	18	14	59
31/03/2023	02	2	1	4	0,1	1	2	9	4	71
31/03/2023	03	2	1	4	0,1	1	3	8	5	74
31/03/2023	04	2	1	4	0,1	1	3	8	5	75
31/03/2023	05	2	1	4	0,1	1	4	7	7	75
31/03/2023	06	2	1	4	0,1	1	11	7	13	69
31/03/2023	07	5	1	4	0,1	1	8	54	10	78
31/03/2023	08	7	1	4	0,1	1	5	64	7	82
31/03/2023	09	10	1	4	0,1	1	4	107	6	83
31/03/2023	10	7	1	4	0,1	1	3	54	5	82
31/03/2023	11	5	1	4	0,1	1	3	31	5	77
31/03/2023	12	4	1	4	0,1	1	3	33	5	77
31/03/2023	13	4	1	4	0,1	1	4	30	6	76
31/03/2023	14	4	1	4	0,1	1	7	22	9	75
31/03/2023	15	3	1	4	0,1	1	7	14	10	79
31/03/2023	16	3	1	4	0,1	1	6	20	8	82
31/03/2023	17	3	1	4	0,1	2	6	23	8	80
31/03/2023	18	2	1	4	0,1	1	3	12	6	79
31/03/2023	19	2	1	4	0,1	1	5	9	8	76
31/03/2023	20	2	1	4	0,1	1	7	5	10	77
31/03/2023	21	2	1	4	0,1	1	5	6	8	77
31/03/2023	22	2	1	4	0,1	1	7	5	9	73
31/03/2023	23	2	1	4	0,1	1	4	5	6	74
01/04/2023	00	2	1	4	0,1	1	2	11	5	71
01/04/2023	01	3	1	4	0,1	1	2	13	4	73
01/04/2023	02	3	1	4	0,1	1	2	8	4	73
01/04/2023	03	3	1	4	0,1	1	2	8	4	75
01/04/2023	04	3	1	4	0,1	1	3	7	5	71
01/04/2023	05	3	1	4	0,1	1	4	7	6	63
01/04/2023	06	3	1	4	0,1	1	10	8	12	55
01/04/2023	07	5	2	4	0,1	1	19	12	21	46
01/04/2023	08	5	2	4	0,1	1	15	14	17	50
01/04/2023	09	3	1	4	0,1	1	10	9	12	62
01/04/2023	10	3	1	4	0,1	1	6	8	8	67
01/04/2023	11	3	1	4	0,1	1	5	7	7	74
01/04/2023	12	3	1	4	0,1	1	4	8	6	80
01/04/2023	13	3	1	4	0,1	2	13	10	16	77
01/04/2023	14	3	1	4	0,1	3	13	10	17	77
01/04/2023	15	3	1	4	0,1	1	7	12	9	88
01/04/2023	16	3	1	4	0,1	1	13	11	16	84
01/04/2023	17	5	2	4	0,1	2	14	12	17	84
01/04/2023	18	8	4	4	0,1	1	12	16	14	85
01/04/2023	19	10	4	4	0,1	1	11	20	13	77
01/04/2023	20	3	1	4	0,1	1	11	16	13	76
01/04/2023	21	4	2	4	0,1	1	9	13	11	77
01/04/2023	22	5	1	4	0,1	1	8	36	10	72
01/04/2023	23	5	1	4	0,1	1	4	63	6	75
02/04/2023	00	6	1	4	0,1	1	1	77	3	81
02/04/2023	01	1	1	4	0,1	1	1	2	3	79
02/04/2023	02	1	1	4	0,1	1	1	2	2	79
02/04/2023	03	1	1	4	0,1	1	1	2	2	78
02/04/2023	04	1	1	4	0,1	1	1	2	2	82
02/04/2023	05	1	1	4	0,1	1	1	3	2	82
02/04/2023	06	1	1	4	0,1	1	1	6	2	81
02/04/2023	07	1	1	4	0,1	1	1	6	3	79
02/04/2023	08	1	1	4	0,1	1	1	12	3	80
02/04/2023	09	3	1	4	0,1	1	3	36	5	78
02/04/2023	10	2	1	4	0,1	1	3	16	5	78
02/04/2023	11	1	1	4	0,1	1	5	10	7	78
02/04/2023	12	3	1	4	0,1	1	8	35	10	78
02/04/2023	13	2	1	4	0,1	1	9	22	11	77
02/04/2023	14	3	1	4	0,1	1	9	34	11	80
02/04/2023	15	4	1	4	0,1	1	10	36	12	81
02/04/2023	16	2	1	4	0,1	1	9	14	11	82
02/04/2023	17	1	1	4	0,1	1	8	6	11	81
02/04/2023	18	1	1	4	0,1	1	6	10	8	82
02/04/2023	19	1	1	4	0,1	1	6	3	8	79
02/04/2023	20	1	1	4	0,1	1	4	3	6	79
02/04/2023	21	1	1	4	0,1	1	3	1	5	80
02/04/2023	22	1	1	4	0,1	1	2	2	4	81
02/04/2023	23	1	1	4	0,1	1	2	2	4	82
03/04/2023	00	1	1	4	0,1	1	1	2	3	82
03/04/2023	01	1	1	4	0,1	2	8	3	10	72
03/04/2023	02	1	1	4	0,1	1	1	2	3	79
03/04/2023	03	1	1	4	0,1	1	1	1	3	79
03/04/2023	04	1	1	4	0,1	1	1	3	3	79
03/04/2023	05	1	1	4	0,1	1	10	3	12	63
03/04/2023	06	5	2	4	0,2	10	46	20	62	18
03/04/2023	07	6	2	4	0,2	30	54	28	99	13
03/04/2023	08	3	1	4	0,1	8	23	17	34	48
03/04/2023	09	2	1	4	0,1	2	10	9	13	68
03/04/2023	10	1	1	4	0,1	1	7	6	10	77
03/04/2023	11	1	1	4	0,1	1	10	7	12	79
03/04/2023	12	1	1	4	0,1	2	9	6	11	84
03/04/2023	13	3	1	4	0,1	2	10	14	13	85
03/04/2023	14	2	1	4	0,1	4	20	8	26	75
03/04/2023	15	1	1	4	0,1	2	11	6	14	83
03/04/2023	16	2	1	4	0,1	3	14	7	19	80
03/04/2023	17	1	1	4	0,1	4	21	5	28	71
03/04/2023	18	1	1	4	0,1	2	19	3	22	72
03/04/2023	19	1	1	4	0,1	1	12	3	14	79
03/04/2023	20	1	1	4	0,1	1	12	2	14	79
03/04/2023	21	1	1	4	0,1	1	10	2	12	75
03/04/2023	22	2	1	4	0,1	1	17	4	19	43
03/04/2023	23	3	2	4	0,1	1	36	6	38	23
04/04/2023	00	3	1	4	0,1	1	18	5	20	36
04/04/2023	01	2	1	4	0,1	1	14	5	16	41
04/04/2023	02	2	1	4	0,1	1	10	4	12	45
04/04/2023	03	1	1	4	0,1	1	7	3	9	49
04/04/2023	04	2	1	4	0,1	1	7	6	9	45
04/04/2023	05	2	1	4	0,1	1	16	4	18	34
04/04/2023	06	3	1	4	0,1	8	40	7	53	12
04/04/2023	07	4	2	4	0,1	30	47	12	94	11
04/04/2023	08	5	2	4	0,1	29	42	17	85	22
04/04/2023	09	3	1	4	0,1	9	26	10	41	49
04/04/2023	10	3	1	4	0,1	4	16	8	21	67
04/04/2023	11	3	1	4	0,1	4	19	10	26	69
04/04/2023	12	1	1	4	0,1	2	11	3	14	84
04/04/2023	13	1	1	4	0,1	2	10	4	13	86
04/04/2023	14	1	1	4	0,1	2	9	3	13	87
04/04/2023	15	1	1	4	0,1	2	11	3	14	89
04/04/2023	16	2	1	4	0,1	3	19	5	23	86
04/04/2023	17	1	1	4	0,1	2	16	4	19	91
04/04/2023	18	2	1	4	0,1	2	15	3	18	92
04/04/2023	19	2	1	4	0,1	1	26	4	28	75
04/04/2023	20	2	1	4	0,1	1	18	3	20	75
04/04/2023	21	3	2	4	0,1	4	19	7	26	59
04/04/2023	22	5	2	4	0,1	1	32	10	34	31
04/04/2023	23	5	3	4	0,1	1	34	11	36	25
05/04/2023	00	6	3	4	0,1	1	25	12	27	28
05/04/2023	01	6	3	4	0,1	1	19	12	21	22
05/04/2023	02	6	3	4	0,1	1	17	13	18	20
05/04/2023	03	5	2	4	0,1	1	14	10	17	21
05/04/2023	04	4	2	4	0,1	1	18	10	20	20
05/04/2023	05	3	2	4	0,1	1	23	7	25	21
05/04/2023	06	4	2	4	0,1	2	42	9	45	14
05/04/2023	07	4	1	4	0,1	5	41	9	48	22
05/04/2023	08	4	2	4	0,1	5	26	11	34	43
05/04/2023	09	3	1	4	0,1	2	14	8	16	65
05/04/2023	10	3	1	4	0,1	1	10	9	12	77
05/04/2023	11	3	1	4	0,1	1	8	9	10	82
05/04/2023	12	5	2	4	0,1	3	16	17	20	81
05/04/2023	13	5	2	4	0,1	4	17	15	23	83
05/04/2023	14	4	2	4	0,1	3	11	11	14	87
05/04/2023	15	2	1	4	0,1	2	10	6	13	87
05/04/2023	16	2	1	4	0,1	3	14	4	17	84
05/04/2023	17	2	1	4	0,1	2	17	5	20	82
05/04/2023	18	2	1	4	0,1	2	24	4	27	72
05/04/2023	19	2	1	4	0,1	2	30	5	33	61
05/04/2023	20	2	1	4	0,1	1	17	4	19	65
05/04/2023	21	3	1	4	0,1	1	13	6	15	66
05/04/2023	22	3	1	4	0,1	1	12	5	14	63
05/04/2023	23	5	3	4	0,1	1	15	11	17	52
06/04/2023	00	6	3	4	0,1	1	14	13	16	42
06/04/2023	01	8	4	4	0,1	1	13	16	15	36
06/04/2023	02	11	5	4	0,1	1	13	22	15	34
06/04/2023	03	5	2	4	0,1	1	10	11	12	35
06/04/2023	04	5	2	4	0,1	1	14	10	16	34
06/04/2023	05	5	2	4	0,1	2	20	10	23	21
06/04/2023	06	5	2	4	0,1	12	38	11	56	9
06/04/2023	07	6	3	4	0,1	12	33	12	51	20
06/04/2023	08	7	3					16		
06/04/2023	09	8	4					18		
06/04/2023	10	8	3	6	0,1	6	20	17	28	65
06/04/2023	11	6	3	6	0,1	4	22	13	28	69
06/04/2023	12	3	2	3	0,1	3	12	9	16	83
06/04/2023	13	2	1	3	0,1	2	13	6	16	85
06/04/2023	14	2	1	3	0,1	2	8	4	11	94
06/04/2023	15	2	1	3	0,1	1	9	4	11	95
06/04/2023	16	2	1	3	0,1	2	10	5	12	90
06/04/2023	17	1	1	3	0,1	2	10	3	13	89
06/04/2023	18	2	1	3	0,1	1	13	4	16	86
06/04/2023	19	2	1	3	0,1	1	16	4	18	83
06/04/2023	20	2	1	3	0,1	1	11	4	13	89
06/04/2023	21	2	1	3	0,1	1	8	5	10	85
06/04/2023	22	4	2	3	0,1	1	11	8	13	61
06/04/2023	23	4	2	3	0,1	1	14	10	16	57
07/04/2023	00	5	3	3	0,1	1	18	11	20	45
07/04/2023	01	6	3	3	0,1	1	11	13	13	51
07/04/2023	02	11	5	3	0,1	1	11	21	13	45
07/04/2023	03	8	4	3	0,1	1	8	16	10	48
07/04/2023	04	5	2	3	0,1	1	6	11	8	50
07/04/2023	05	3	2	3	0,1	1	6	7	8	46
07/04/2023	06	3	1	3	0,1	1	7	7	9	44
07/04/2023	07	2	1	3	0,1	1	8	5	10	50
07/04/2023	08	2	1	3	0,1	1	7	5	9	58
07/04/2023	09	3	1	3	0,1	1	6	7	8	71
07/04/2023	10	4	2	3	0,1	1	8	10	10	82
07/04/2023	11	3	1	3	0,1	1	7	11	9	87
07/04/2023	12	4	2	3	0,1	1	5	13	8	92
07/04/2023	13	3	1	3	0,1	1	5	10	8	93
07/04/2023	14	2	1	3	0,1	1	4	5	6	95
07/04/2023	15	2	1	3	0,1	1	4	7	6	96
07/04/2023	16	2	1	3	0,1	1	6	5	8	96
07/04/2023	17	2	1	3	0,1	1	12	5	14	90
07/04/2023	18	2	1	3	0,1	1	15	6	17	86
07/04/2023	19	2	1	3	0,1	1	13	6	15	85
07/04/2023	20	3	1	3	0,1	1	8	7	10	89
07/04/2023	21	3	1	3	0,1	1	8	6	10	89
07/04/2023	22	3	1	3	0,1	1	7	6	9	79
07/04/2023	23	4	2	3	0,1	1	11	9	14	56
08/04/2023	00	7	3	5	0,1	1	25	15	27	26
08/04/2023	01	9	4	4	0,1	2	21	17	25	28
08/04/2023	02	8	4	4	0,1	1	20	16	23	17
08/04/2023	03	7	3	3	0,1	1	18	15	20	19
08/04/2023	04	6	3	3	0,1	1	16	13	18	22
08/04/2023	05	5	2	3	0,1	1	15	11	17	22
08/04/2023	06	5	2	4	0,1	1	22	11	24	17
08/04/2023	07	6	3	4	0,1	3	21	14	25	23
08/04/2023	08	14	6	4	0,1	5	23	28	29	48
08/04/2023	09	5	3	3	0,1	2	12	12	14	78
08/04/2023	10	3	1	3	0,1	2	8	6	10	86
08/04/2023	11	3	1	3	0,1	1	4	6	7	93
08/04/2023	12	2	1	3	0,1	1	4	5	6	97
08/04/2023	13	2	1	3	0,1	1	3	6	5	98
08/04/2023	14	3	1	3	0,1	1	2	8	4	99
08/04/2023	15	3	1	3	0,1	1	2	8	4	103
08/04/2023	16	2	1	3	0,1	1	2	6	4	102
08/04/2023	17	3	1	3	0,1	1	3	6	5	102
08/04/2023	18	3	1	3	0,1	1	3	6	5	100
08/04/2023	19	2	1	3	0,1	1	3	5	5	99
08/04/2023	20	3	1	3	0,1	1	3	5	5	97
08/04/2023	21	3	1	3	0,1	1	2	5	4	95
08/04/2023	22	2	1	3	0,1	1	2	5	4	97
08/04/2023	23	2	1	3	0,1	1	1	5	4	96
09/04/2023	00	4	2	3	0,1	1	2	8	4	96
09/04/2023	01	3	1	3	0,1	1	4	7	6	79
09/04/2023	02	3	2	3	0,1	1	7	6	9	76
09/04/2023	03	2	1	3	0,1	1	4	4	6	85
09/04/2023	04	4	2	3	0,1	1	7	10	9	46
09/04/2023	05	7	3	3	0,1	2	13	15	17	26
09/04/2023	06	8	4	3	0,1	1	12	15	14	17
09/04/2023	07	9	4	3	0,1	2	11	18	14	20
09/04/2023	08	13	6	3	0,1	4	13	27	19	41
09/04/2023	09	10	5	3	0,1	1	7	20	9	76
09/04/2023	10	8	3	3	0,1	1	4	15	6	88
09/04/2023	11	5	2	3	0,1	1	4	11	6	92
09/04/2023	12	3	2	3	0,1	2	8	7	11	86
09/04/2023	13	3	1	3	0,1	2	6	7	8	93
09/04/2023	14	3	1	3	0,1	1	4	6	7	92
09/04/2023	15	4	2	3	0,1	1	3	10	5	94
09/04/2023	16	3	2	3	0,1	1	3	8	5	103
09/04/2023	17	4	2	3	0,1	1	3	9	6	110
09/04/2023	18	5	2	3	0,1	1	5	11	7	100
09/04/2023	19	4	2	3	0,1	1	6	10	8	97
09/04/2023	20	5	2	3	0,1	1	3	10	5	95
09/04/2023	21	6	3	3	0,1	1	4	13	6	84
09/04/2023	22	6	3	3	0,1	1	4	14	6	70
09/04/2023	23	7	3	3	0,1	1	4	15	6	53
10/04/2023	00	12	5	3	0,1	1	15	24	17	32
10/04/2023	01	15	7	3	0,1	1	17	29	19	30
10/04/2023	02	14	7	3	0,1	1	18	28	20	15
10/04/2023	03	13	6	3	0,1	1	13	26	15	18
10/04/2023	04	14	6	3	0,1	1	9	28	11	30
10/04/2023	05	14	6	3	0,1	1	10	27	12	23
10/04/2023	06	14	6	3	0,1	1	11	28	13	13
10/04/2023	07	16	8	3	0,1	1	11	32	13	21
10/04/2023	08	19	8	3	0,1	2	8	37	10	43
10/04/2023	09	15	7	3	0,1	1	5	30	7	75
10/04/2023	10	11	5	3	0,1	1	8	23	11	76
10/04/2023	11	10	5	3	0,1	2	14	21	16	76
10/04/2023	12	10	5	3	0,1	2	12	20	15	84
10/04/2023	13	9	4	3	0,1	1	6	19	8	94
10/04/2023	14	5	3	3	0,1	1	3	11	5	94
10/04/2023	15	4	2	3	0,1	1	2	9	5	90
10/04/2023	16	4	2	3	0,1	1	2	10	4	91
10/04/2023	17	5	2	3	0,1	1	3	11	5	94
10/04/2023	18	9	4	3	0,1	1	4	16	6	97
10/04/2023	19	11	5	3	0,1	1	5	23	7	92
10/04/2023	20	16	7	3	0,1	1	6	31	8	88
10/04/2023	21	19	9	3	0,1	1	6	39	8	81
10/04/2023	22	23	11	3	0,1	1	6	45	8	69
10/04/2023	23	24	11	3	0,1	1	7	47	9	54
11/04/2023	00	28	13	3	0,1	1	9	55	11	45
11/04/2023	01	28	13	3	0,1	1	10	55	12	46
11/04/2023	02	26	12	3	0,1	1	18	52	20	19
11/04/2023	03	30	14	4	0,1	1	21	60	23	19
11/04/2023	04	29	13	3	0,1	1	15	58	17	48
11/04/2023	05	25	12	3	0,1	1	8	50	10	66
11/04/2023	06	21	10	3	0,1	1	6	43	8	69
11/04/2023	07	25	12	3	0,1	1	6	51	8	70
11/04/2023	08	24	11	3	0,1	2	10	48	13	68
11/04/2023	09	26	12	3	0,1	2	9	53	12	77
11/04/2023	10	19	9	3	0,1	1	9	38	11	82
11/04/2023	11	14	6	3	0,1	2	15	29	19	81
11/04/2023	12	13	6	3	0,1	3	18	28	22	87
11/04/2023	13	13	6	3	0,2	4	26	30	32	82
11/04/2023	14	11	5	3	0,1	4	23	23	30	84
11/04/2023	15	7	3	3	0,1	2	13	14	15	96
11/04/2023	16	5	3	3	0,1	2	14	12	16	94
11/04/2023	17	5	2	3	0,1	2	20	11	23	80
11/04/2023	18	3	1	3	0,1	2	26	6	28	71
11/04/2023	19	4	2	3	0,1	2	28	7	30	72
11/04/2023	20	5	2	3	0,1	1	6	10	8	90
11/04/2023	21	7	3	3	0,1	1	7	14	9	82
11/04/2023	22	11	5	3	0,1	1	6	21	9	75
11/04/2023	23	13	6	3	0,1	1	9	26	11	58
12/04/2023	00	14	6	3	0,1	1	20	27	22	24
12/04/2023	01	13	6	3	0,1	1	23	26	25	19
12/04/2023	02	14	6	3	0,1	1	10	27	12	32
12/04/2023	03	15	7	3	0,1	1	10	29	12	25
12/04/2023	04	14	6	3	0,1	1	11	28	13	39
12/04/2023	05	13	6	3	0,1	1	18	26	20	25
12/04/2023	06	10	4	3	0,1	8	33	22	45	15
12/04/2023	07	5	2	3	0,1	1	18	23	20	40
12/04/2023	08	4	1	3	0,1	1	9	22	12	55
12/04/2023	09	5	2	3	0,1	1	5	27	7	65
12/04/2023	10	5	1	3	0,1	1	4	26	6	70
12/04/2023	11	3	1	3	0,1	1	3	27	5	75
12/04/2023	12	6	1	3	0,2	1	3	55	5	77
12/04/2023	13	6	1	3	0,2	1	2	62	4	77
12/04/2023	14	10	1	3	0,4	1	1	89	4	83
12/04/2023	15	6	1	3	0,5	2	2	51	4	88
12/04/2023	16	4	1	3	0,5	2	3	30	5	89
12/04/2023	17	3	1	3	0,4	1	4	25	7	86
12/04/2023	18	3	1	3	0,2	1	6	17	9	81
12/04/2023	19	3	1	3	0,1	1	17	14	19	80
12/04/2023	20	5	2	3	0,1	1	15	15	18	82
12/04/2023	21	3	2	3	0,1	1	12	11	14	74
12/04/2023	22	2	1	3	0,1	1	6	6	8	77
12/04/2023	23	2	1	3	0,1	1	4	5	6	77
13/04/2023	00	4	2	3	0,1	1	4	12	6	87
13/04/2023	01	4	2	3	0,1	1	5	10	7	78
13/04/2023	02	1	1	3	0,1	1	4	2	6	66
13/04/2023	03	1	1	3	0,1	2	4	2	7	69
13/04/2023	04	1	1	3	0,1	1	7	3	9	62
13/04/2023	05	1	1	3	0,1	1	9	3	11	57
13/04/2023	06	2	1	3	0,1	1	20	5	23	45
13/04/2023	07	4	2	3	0,1	3	30	10	34	29
13/04/2023	08	2	1	3	0,1	2	13	6	15	51
13/04/2023	09	1	1	3	0,1	1	4	6	7	68
13/04/2023	10	1	1	3	0,1	1	2	6	4	77
13/04/2023	11	1	1	3	0,1	1	1	5	3	84
13/04/2023	12	1	1	3	0,2	1	2	6	4	86
13/04/2023	13	2	1	3	0,2	1	2	9	4	87
13/04/2023	14	2	1	3	0,1	1	7	10	9	90
13/04/2023	15	2	1	3	0,1	2	11	9	14	89
13/04/2023	16	1	1	3	0,1	2	11	5	14	87
13/04/2023	17	1	1	3	0,1	2	15	4	18	85
13/04/2023	18	2	1	3	0,1	1	14	4	16	86
13/04/2023	19	2	1	3	0,1	1	13	4	15	80
13/04/2023	20	3	1	3	0,1	1	14	7	16	59
13/04/2023	21	3	1	3	0,1	1	19	5	21	55
13/04/2023	22	3	1	3	0,1	1	11	6	13	68
13/04/2023	23	3	2	3	0,1	1	18	8	20	50
14/04/2023	00	4	2	3	0,1	1	22	9	24	38
14/04/2023	01	4	2	3	0,1	1	24	10	26	33
14/04/2023	02	4	2	3	0,1	1	18	9	20	28
14/04/2023	03	3	1	3	0,1	1	14	6	16	35
14/04/2023	04	3	1	3	0,1	1	11	7	13	30
14/04/2023	05	3	1	3	0,1	1	15	7	17	34
14/04/2023	06	3	1	3	0,1	8	40	7	52	12
14/04/2023	07	5	2	3	0,1	38	49	22	107	13
14/04/2023	08	3	1	3	0,1	3	15	15	20	55
14/04/2023	09	2	1	3	0,1	1	7	9	9	70
14/04/2023	10	2	1	3	0,1	1	6	16	8	75
14/04/2023	11	2	1	3	0,1	1	5	16	7	78
14/04/2023	12	1	1	3	0,1	1	3	9	5	78
14/04/2023	13	2	1	3	0,2	1	3	21	5	76
14/04/2023	14	2	1	3	0,2	1	1	15	3	77
14/04/2023	15	1	1	3	0,3	1	1	8	3	76
14/04/2023	16	2	1	3	0,4	2	1	19	3	76
14/04/2023	17	4	1	3	0,4	1	1	33	3	74
14/04/2023	18	4	1	3	0,4	1	2	30	4	79
14/04/2023	19	2	1	3	0,3	1	4	11	6	76
14/04/2023	20	1	1	3	0,2	1	7	7	9	68
14/04/2023	21	2	1	3	0,1	1	12	6	14	60
14/04/2023	22	2	1	3	0,1	1	13	5	15	55
14/04/2023	23	1	1	3	0,1	1	4	5	6	64
15/04/2023	00	1	1	3	0,1	1	5	5	7	62
15/04/2023	01	1	1	3	0,1	1	2	4	4	64
15/04/2023	02	1	1	3	0,1	1	2	4	4	60
15/04/2023	03	2	1	3	0,1	1	8	5	10	47
15/04/2023	04	2	1	3	0,1	1	15	6	17	38
15/04/2023	05	5	2	3	0,1	1	12	11	14	35
15/04/2023	06	3	1	3	0,1	1	15	7	17	29
15/04/2023	07	6	2	3	0,1	3	21	23	25	38
15/04/2023	08	3	1	3	0,1	1	5	12	7	67
15/04/2023	09	2	1	3	0,1	1	1	11	2	77
15/04/2023	10	3	1	3	0,1	1	1	12	2	79
15/04/2023	11	3	1	3	0,1	1	1	13	2	80
15/04/2023	12	2	1	3	0,2	1	1	10	3	81
15/04/2023	13	3	1	3	0,3	1	1	14	3	78
15/04/2023	14	2	1	3	0,3	1	4	13	6	80
15/04/2023	15	3	1	3	0,3	2	7	18	8	78
15/04/2023	16	3	1	3	0,3	1	1	22	4	80
15/04/2023	17	6	1	3	0,3	1	1	56	3	84
15/04/2023	18	3	1	3	0,3	1	1	19	2	84
15/04/2023	19	2	1	3	0,2	1	1	7	3	82
15/04/2023	20	2	1	3	0,1	1	1	6	4	81
15/04/2023	21	1	1	3	0,1	1	1	4	3	81
15/04/2023	22	2	1	3	0,1	1	1	18	2	83
15/04/2023	23	3	1	3	0,1	1	1	24	2	82
16/04/2023	00	2	1	3	0,1	1	1	8	2	81
16/04/2023	01	1	1	3	0,1	1	1	3	2	80
16/04/2023	02	1	1	3	0,1	1	1	2	3	80
16/04/2023	03	1	1	3	0,1	1	1	2	2	79
16/04/2023	04	1	1	3	0,1	1	2	5	3	74
16/04/2023	05	1	1	3	0,1	1	3	3	6	64
16/04/2023	06	2	1	3	0,1	1	6	5	8	53
16/04/2023	07	3	1	3	0,1	1	11	11	13	45
16/04/2023	08	2	1	3	0,1	1	9	5	11	68
16/04/2023	09	2	1	3	0,1	1	6	5	8	76
16/04/2023	10	1	1	3	0,2	1	4	5	7	84
16/04/2023	11	2	1	3	0,2	1	3	7	5	88
16/04/2023	12	1	1	3	0,3	1	4	7	6	91
16/04/2023	13	1	1	3	0,3	1	3	5	5	95
16/04/2023	14	1	1	3	0,3	1	2	4	5	96
16/04/2023	15	1	1	3	0,3	1	3	3	5	96
16/04/2023	16	1	1	3	0,3	1	3	3	6	94
16/04/2023	17	1	1	3	0,3	1	4	2	6	92
16/04/2023	18	1	1	3	0,3	1	5	2	7	93
16/04/2023	19	1	1	3	0,3	1	7	3	9	92
16/04/2023	20	2	1	3	0,2	1	12	3	14	77
16/04/2023	21	2	1	3	0,1	1	9	4	11	72
16/04/2023	22	3	2	3	0,1	1	12	7	15	59
16/04/2023	23	3	1	3	0,1	1	20	7	22	48
17/04/2023	00	2	1	3	0,1	1	11	5	13	56
17/04/2023	01	2	1	3	0,1	1	8	4	10	55
17/04/2023	02	2	1	3	0,1	1	4	4	7	63
17/04/2023	03	1	1	3	0,1	1	3	3	5	66
17/04/2023	04	2	1	3	0,1	1	4	7	6	62
17/04/2023	05	1	1	3	0,1	1	13	3	15	42
17/04/2023	06	2	1	3	0,1	1	23	4	25	30
17/04/2023	07	3	1	3	0,1	4	24	8	29	29
17/04/2023	08	3	1	3	0,1	4	20	9	27	52
17/04/2023	09	2	1	3	0,1	1	8	6	10	78
