FECHA	HORA	NH3	SO2	NO	NO2	NOx	O3
07/05/2023	10		8	4	10	16	68
07/05/2023	11		9	5	9	17	75
07/05/2023	12		10	4	6	12	84
07/05/2023	13		10	3	3	7	85
07/05/2023	14		7	3	3	7	86
07/05/2023	15		6	3	3	8	94
07/05/2023	16		7	3	6	10	92
07/05/2023	17		8	3	3	7	86
07/05/2023	18		7	3	4	8	88
07/05/2023	19		10	3	7	11	77
07/05/2023	20		7	3	8	12	73
07/05/2023	21		6	3	4	9	75
07/05/2023	22		7	3	4	8	74
07/05/2023	23		8	3	3	7	73
08/05/2023	00		9	3	3	7	74
08/05/2023	01		9	3	3	7	80
08/05/2023	02		9	3	3	7	65
08/05/2023	03		9	3	8	12	42
08/05/2023	04		8	3	27	31	21
08/05/2023	05		7	5	35	43	12
08/05/2023	06		7	15	35	57	9
08/05/2023	07		7	29	41	85	15
08/05/2023	08		10	22	36	69	28
08/05/2023	09		7	6	12	22	58
08/05/2023	10		9	4	11	17	75
08/05/2023	11		7	4	7	13	84
08/05/2023	12		7	3	5	10	85
08/05/2023	13		5	4	8	13	90
08/05/2023	14		5	3	10	14	90
08/05/2023	15		8	3	6	10	92
08/05/2023	16		7	4	10	15	88
08/05/2023	17		6	4	11	17	89
08/05/2023	18		6	4	24	30	85
08/05/2023	19		7	7	48	60	64
08/05/2023	20		6	3	19	23	86
08/05/2023	21		8	3	10	14	86
08/05/2023	22		9	3	11	15	80
08/05/2023	23		8	3	12	16	66
09/05/2023	00		7	3	11	15	57
09/05/2023	01		9	3	8	13	54
09/05/2023	02		8	3	10	14	46
09/05/2023	03		8	3	21	26	31
09/05/2023	04		7	3	24	28	30
09/05/2023	05		7	14	51	73	9
09/05/2023	06		8	51	63	140	6
09/05/2023	07		8	38	60	117	13
09/05/2023	08		11	54	70	152	18
09/05/2023	09		9	20	50	81	44
09/05/2023	10		8	9	31	45	67
09/05/2023	11		7	5	19	26	91
09/05/2023	12		7	5	18	24	93
09/05/2023	13		6	9	29	43	80
09/05/2023	14		6	8	22	33	80
09/05/2023	15		5	5	16	23	88
09/05/2023	16		4	4	11	17	91
09/05/2023	17		4	3	12	17	97
09/05/2023	18		4	3	8	12	92
09/05/2023	19		5	3	7	12	88
09/05/2023	20		5	3	5	9	83
09/05/2023	21		5	3	5	9	78
09/05/2023	22		5	3	7	12	72
09/05/2023	23		4	3	3	7	79
10/05/2023	00		4	3	3	7	72
10/05/2023	01		5	3	3	7	67
10/05/2023	02		6	3	10	14	49
10/05/2023	03		6	3	16	20	31
10/05/2023	04		5	4	28	33	18
10/05/2023	05		4	10	43	59	6
10/05/2023	06		6	25	47	85	8
10/05/2023	07		4	19	39	67	22
10/05/2023	08		4	4	9	16	51
10/05/2023	09		6	3	5	9	67
10/05/2023	10		6	3	6	10	74
10/05/2023	11		6	4	8	14	75
10/05/2023	12		5	4	5	11	81
10/05/2023	13		5	3	4	9	87
10/05/2023	14		5	3	5	10	86
10/05/2023	15		5	4	5	10	83
10/05/2023	16		5	4	10	16	79
10/05/2023	17		6	5	13	21	74
10/05/2023	18		4	3	7	12	83
10/05/2023	19		5	3	7	12	89
10/05/2023	20		4	3	16	20	72
10/05/2023	21		5	3	10	14	73
10/05/2023	22		6	3	8	12	74
10/05/2023	23		6	3	3	7	85
11/05/2023	00		5	3	3	7	85
11/05/2023	01		5	3	3	7	81
11/05/2023	02		7	3	3	7	78
11/05/2023	03		7	3	6	10	67
11/05/2023	04		7	3	3	7	75
11/05/2023	05		6	3	11	15	59
11/05/2023	06		6	8	32	44	44
11/05/2023	07		7	9	30	43	45
11/05/2023	08		7	6	22	31	57
11/05/2023	09		7	5	20	27	56
11/05/2023	10		8	5	13	21	66
11/05/2023	11		8	3	6	11	82
11/05/2023	12		7	3	5	10	85
11/05/2023	13		8	4	6	11	89
11/05/2023	14		7	4	5	11	94
11/05/2023	15		6	3	8	12	91
11/05/2023	16		6	4	8	14	85
11/05/2023	17		5	4	8	14	87
11/05/2023	18		5	4	19	25	81
11/05/2023	19		5	3	6	11	90
11/05/2023	20		5	3	6	10	91
11/05/2023	21		6	3	17	21	79
11/05/2023	22		5	3	22	26	71
11/05/2023	23		6	3	18	22	72
12/05/2023	00		6	3	3	7	93
12/05/2023	01		5	3	3	7	80
12/05/2023	02		5	3	3	7	77
12/05/2023	03		6	3	3	7	78
12/05/2023	04			3	9	13	57
12/05/2023	05			3	16	19	41
12/05/2023	06			4	30	36	31
12/05/2023	07		3	8	28	40	41
12/05/2023	08		3	7	19	30	49
12/05/2023	09		3	3	9	14	67
12/05/2023	10		3	6	24	33	60
12/05/2023	11		3	7	18	28	66
12/05/2023	12		3	3	6	12	84
12/05/2023	13		3	4	6	13	86
12/05/2023	14		3	4	5	10	85
12/05/2023	15		3	3	5	10	83
12/05/2023	16		3	3	5	9	84
12/05/2023	17		3	3	5	10	86
12/05/2023	18		3	3	5	9	88
12/05/2023	19		3	4	9	14	83
12/05/2023	20		3	3	11	15	76
12/05/2023	21		3	3	12	16	67
12/05/2023	22		3	3	10	14	64
12/05/2023	23		3	3	7	11	59
13/05/2023	00		3	3	4	9	58
13/05/2023	01		3	3	3	8	69
13/05/2023	02		3	3	3	8	81
13/05/2023	03		3	3	4	9	48
13/05/2023	04		3	5	6	13	47
13/05/2023	05		3	3	4	8	47
13/05/2023	06		3	3	15	20	34
13/05/2023	07		3	3	6	11	51
13/05/2023	08		3	3	6	11	60
13/05/2023	09		3	3	3	8	72
13/05/2023	10		3	4	7	14	77
13/05/2023	11		3	3	6	11	80
13/05/2023	12		3	5	10	17	79
13/05/2023	13		3	3	3	9	86
13/05/2023	14		3	3	4	8	88
13/05/2023	15		3	4	11	16	78
13/05/2023	16		3	3	6	11	85
13/05/2023	17		3	3	7	12	83
13/05/2023	18		3	3	6	11	83
13/05/2023	19		3	3	8	12	75
13/05/2023	20		3	3	9	13	61
13/05/2023	21		3	3	11	15	52
13/05/2023	22		4	3	12	16	46
13/05/2023	23		4	3	14	18	44
14/05/2023	00		4	3	7	11	46
14/05/2023	01		3	3	3	7	48
14/05/2023	02		3	3	3	8	41
14/05/2023	03		4	3	3	8	41
14/05/2023	04		3	3	4	8	44
14/05/2023	05		3	3	3	8	48
14/05/2023	06		3	3	3	7	55
14/05/2023	07		3	3	5	9	52
14/05/2023	08		3	3	3	7	65
14/05/2023	09		3	3	3	8	78
14/05/2023	10		3	3	4	9	87
14/05/2023	11		3	3	5	9	86
14/05/2023	12		3	3	4	9	90
14/05/2023	13		3	3	4	8	92
14/05/2023	14		3	3	3	7	93
14/05/2023	15		3	3	3	7	92
14/05/2023	16		3	3	3	8	94
14/05/2023	17		3	3	4	9	93
14/05/2023	18		3	3	8	12	88
14/05/2023	19		3	3	7	11	89
14/05/2023	20		3	3	9	13	82
14/05/2023	21		3	3	14	18	74
14/05/2023	22		3	3	20	24	60
14/05/2023	23		3	3	12	16	57
15/05/2023	00		3	3	10	14	48
15/05/2023	01		3	3	5	9	69
15/05/2023	02		3	3	6	11	51
15/05/2023	03		3	3	7	11	44
15/05/2023	04		3	3	22	27	31
15/05/2023	05		3	4	44	51	18
15/05/2023	06		3	17	59	85	14
15/05/2023	07		3	13	46	67	29
15/05/2023	08		3	6	21	30	56
15/05/2023	09		3	2	2	5	87
15/05/2023	10		3	1	2	4	95
15/05/2023	11		3	2	8	11	101
15/05/2023	12		3	2	8	11	101
15/05/2023	13		3	2	8	10	105
15/05/2023	14		3	1	2	4	103
15/05/2023	15		3	1	4	6	100
15/05/2023	16		3	2	6	9	99
15/05/2023	17		3	1	5	7	101
15/05/2023	18		4	1	10	12	97
15/05/2023	19		4	1	16	18	92
15/05/2023	20		4	1	22	24	83
15/05/2023	21		5	3	42	47	53
15/05/2023	22		5	1	33	35	50
15/05/2023	23		4	1	1	3	94
16/05/2023	00		4	1	1	3	94
16/05/2023	01		5	1	1	3	95
16/05/2023	02		5	1	1	3	94
16/05/2023	03		5	1	1	3	88
16/05/2023	04		5	1	3	6	71
16/05/2023	05		3	1	11	13	65
16/05/2023	06		3	1	25	27	59
16/05/2023	07		3	3	20	24	65
16/05/2023	08		3	2	7	10	77
16/05/2023	09		3	1	2	4	83
16/05/2023	10		3	1	1	3	85
16/05/2023	11		3	1	1	3	86
16/05/2023	12		3	3	8	14	85
16/05/2023	13		3	2	5	8	92
16/05/2023	14		3	3	9	14	89
16/05/2023	15		3	2	9	11	90
16/05/2023	16		3	3	14	18	83
16/05/2023	17		3	2	8	12	88
16/05/2023	18		3	3	12	16	84
16/05/2023	19		3	1	6	8	91
16/05/2023	20		3	1	1	3	90
16/05/2023	21		3	1	22	24	66
16/05/2023	22		3	2	52	55	26
16/05/2023	23		3	4	54	60	11
17/05/2023	00		3	1	5	7	65
17/05/2023	01		3	1	1	3	70
17/05/2023	02		3	1	1	3	61
17/05/2023	03		3	1	2	4	62
17/05/2023	04		3	1	13	15	48
17/05/2023	05		6	2	36	39	25
17/05/2023	06		3	4	46	51	25
17/05/2023	07		3	4	24	30	49
17/05/2023	08		3	2	8	10	65
17/05/2023	09		3	1	6	8	73
17/05/2023	10		3	4	14	21	73
17/05/2023	11		3	3	11	15	79
17/05/2023	12		3	3	7	12	85
17/05/2023	13		3	2	4	7	94
17/05/2023	14		3	2	3	6	92
17/05/2023	15		3	1	2	4	94
17/05/2023	16		3	1	5	7	91
17/05/2023	17		3	2	5	8	90
17/05/2023	18		3	1	6	8	91
17/05/2023	19		3	1	3	5	96
17/05/2023	20		3	1	3	5	100
17/05/2023	21		3	1	1	2	94
17/05/2023	22		3	1	2	4	84
17/05/2023	23		3	1	2	4	82
18/05/2023	00		3	1	3	5	80
18/05/2023	01		3	1	2	4	72
18/05/2023	02		3	1	1	3	76
18/05/2023	03		3	1	1	3	83
18/05/2023	04		3	1	2	4	85
18/05/2023	05		3	6	22	31	54
18/05/2023	06		3	12	50	69	24
18/05/2023	07		3	12	38	57	26
18/05/2023	08		4	3	17	22	42
18/05/2023	09		5	3	9	14	51
18/05/2023	10		4	1	1	3	82
18/05/2023	11		4	1	4	6	87
18/05/2023	12		5	2	8	11	85
18/05/2023	13		5	2	4	7	89
18/05/2023	14		5	1	2	4	93
18/05/2023	15		4	1	2	4	88
18/05/2023	16		5	1	2	4	86
18/05/2023	17		4	1	2	4	86
18/05/2023	18		3	2	5	8	84
18/05/2023	19		3	1	5	7	85
18/05/2023	20		3	1	3	4	88
18/05/2023	21		3	1	1	3	91
18/05/2023	22		3	1	1	3	92
18/05/2023	23		3	1	1	2	91
19/05/2023	00		3	1	1	2	83
19/05/2023	01		3	1	1	2	83
19/05/2023	02		3	1	1	3	83
19/05/2023	03		3	1	1	3	85
19/05/2023	04		3	1	1	3	84
19/05/2023	05		3	1	7	9	64
19/05/2023	06		3	7	29	39	42
19/05/2023	07		3	10	40	55	30
19/05/2023	08		3	3	15	20	61
19/05/2023	09		3	1	5	6	78
19/05/2023	10		3	1	1	3	79
19/05/2023	11		3	1	1	2	85
19/05/2023	12		3	1	3	5	90
19/05/2023	13		3	2	5	8	94
19/05/2023	14		3	2	8	11	96
19/05/2023	15		3	2	8	10	88
19/05/2023	16		3	5	21	29	79
19/05/2023	17		3	2	8	11	89
19/05/2023	18		3	1	3	5	97
19/05/2023	19		3	1	1	3	95
19/05/2023	20		3	1	16	18	76
19/05/2023	21		3	2	38	42	52
19/05/2023	22		3	1	30	32	44
19/05/2023	23		3	3	42	47	29
20/05/2023	00		3	5	58	66	4
20/05/2023	01		3	1	44	46	17
20/05/2023	02		3	1	22	24	26
20/05/2023	03		3	1	12	14	35
20/05/2023	04		3	1	8	10	49
20/05/2023	05		3	1	7	9	51
20/05/2023	06		3	1	15	17	46
20/05/2023	07		3	2	6	9	60
20/05/2023	08		3	1	3	5	71
20/05/2023	09		3	1	1	3	85
20/05/2023	10		3	1	2	4	93
20/05/2023	11		3	1	2	4	100
20/05/2023	12		3	1	3	4	101
20/05/2023	13		3	1	2	4	101
20/05/2023	14		3	1	1	3	101
20/05/2023	15		3	1	1	3	109
20/05/2023	16		3	1	2	3	107
20/05/2023	17		3	1	2	4	106
20/05/2023	18		3	1	4	6	99
20/05/2023	19		3	1	6	8	95
20/05/2023	20		3	1	13	14	89
20/05/2023	21		3	1	29	32	68
20/05/2023	22		4	2	47	49	44
20/05/2023	23		4	1	26	28	59
21/05/2023	00		3	1	16	18	62
21/05/2023	01		3	1	16	18	53
21/05/2023	02		3	1	25	27	27
21/05/2023	03		3	1	13	15	31
21/05/2023	04		3	1	11	13	28
21/05/2023	05		3	1	15	17	24
21/05/2023	06		3	2	18	21	27
21/05/2023	07		3	2	9	12	42
21/05/2023	08		3	1	2	4	65
21/05/2023	09		3	1	1	3	90
21/05/2023	10		3	1	1	3	100
21/05/2023	11		3	1	2	3	105
21/05/2023	12		3	1	2	4	108
21/05/2023	13		3	1	1	3	108
21/05/2023	14		3	1	2	4	105
21/05/2023	15		3	1	1	3	114
21/05/2023	16		3	1	9	11	105
21/05/2023	17		3	1	10	12	99
21/05/2023	18		3	1	11	13	99
21/05/2023	19		3	1	11	13	100
21/05/2023	20		3	1	9	11	101
21/05/2023	21		3	1	5	7	101
21/05/2023	22		3	1	1	3	110
21/05/2023	23		3	1	1	3	106
22/05/2023	00		3	1	1	2	104
22/05/2023	01		3	1	1	2	99
22/05/2023	02		3	1	1	2	97
22/05/2023	03		3	1	1	2	91
22/05/2023	04		3	1	1	3	86
22/05/2023	05		3	1	4	6	73
22/05/2023	06		3	4	26	32	57
22/05/2023	07		4	6	29	38	52
22/05/2023	08		7	4	19	25	65
22/05/2023	09		8	3	12	16	74
22/05/2023	10		10	4	11	17	75
22/05/2023	11		8	3	9	14	81
22/05/2023	12		7	3	5	10	86
22/05/2023	13		7	3	5	10	82
22/05/2023	14		6	3	4	9	84
22/05/2023	15		6	3	4	8	90
22/05/2023	16		6	3	5	10	91
22/05/2023	17		5	4	7	13	93
22/05/2023	18		4	3	6	10	94
22/05/2023	19		5	3	6	10	93
22/05/2023	20		5	3	6	10	93
22/05/2023	21		5	3	4	8	94
22/05/2023	22		5	3	4	8	98
22/05/2023	23		5	3	3	7	101
23/05/2023	00		5	3	3	7	102
23/05/2023	01		5	3	3	7	98
23/05/2023	02		6	3	3	7	79
23/05/2023	03		6	3	3	7	77
23/05/2023	04		7	3	3	7	78
23/05/2023	05		5	3	7	11	73
23/05/2023	06		3	3	14	18	73
23/05/2023	07		3	4	13	18	80
23/05/2023	08		3	4	12	17	82
23/05/2023	09		3	3	5	9	96
23/05/2023	10		3	3	5	9	98
23/05/2023	11		3	3	5	9	101
23/05/2023	12		3	3	4	8	102
23/05/2023	13		3	3	7	12	100
23/05/2023	14		3	3	8	12	90
23/05/2023	15		3	3	15	19	84
23/05/2023	16		3	6	47	56	51
23/05/2023	17		3	15	67	89	26
23/05/2023	18		3	11	58	76	32
23/05/2023	19		3	4	36	41	32
23/05/2023	20		3	6	35	43	27
23/05/2023	21		3	15	55	78	6
23/05/2023	22		3	14	44	66	5
23/05/2023	23		3	18	40	67	5
24/05/2023	00		3	3	27	31	23
24/05/2023	01		3	3	20	25	16
24/05/2023	02		3	3	8	12	35
24/05/2023	03		3	3	3	7	56
24/05/2023	04		3	3	3	8	63
24/05/2023	05		3	5	22	30	26
24/05/2023	06		3	26	38	77	6
24/05/2023	07		3	32	40	90	9
24/05/2023	08		3	26	51	90	13
24/05/2023	09		3	12	37	56	23
24/05/2023	10		3	4	9	15	64
24/05/2023	11		3	4	8	14	78
24/05/2023	12		3	3	9	14	87
24/05/2023	13		3	6	16	25	80
24/05/2023	14		3	5	13	21	81
24/05/2023	15		6	4	7	13	87
24/05/2023	16		3	4	7	12	86
24/05/2023	17		3	3	12	16	81
24/05/2023	18		3	4	21	26	70
24/05/2023	19		3	3	16	21	73
24/05/2023	20		3	7	51	60	41
24/05/2023	21		3	20	69	100	22
24/05/2023	22		3	3	25	29	70
24/05/2023	23		3	3	19	23	72
25/05/2023	00		3	6	52	61	16
25/05/2023	01		3	8	50	62	6
25/05/2023	02		3	3	28	32	13
25/05/2023	03		3	5	25	32	15
25/05/2023	04		3	3	11	15	27
25/05/2023	05		3	9	27	41	14
25/05/2023	06		4	36	39	95	5
25/05/2023	07		4	47	44	116	7
25/05/2023	08		3	25	44	83	12
25/05/2023	09		3	24	41	77	21
25/05/2023	10		3	21	39	71	25
25/05/2023	12		3	5	11	20	76
25/05/2023	13		3	6	15	24	76
25/05/2023	14		3	6	18	26	70
25/05/2023	15		3	7	32	43	55
25/05/2023	16		3	7	24	35	72
25/05/2023	17		3	6	24	34	72
25/05/2023	18		3	4	20	26	70
25/05/2023	19		3	4	27	33	62
25/05/2023	20		3	3	20	24	71
25/05/2023	21		3	4	25	30	68
25/05/2023	22		3	3	27	31	64
25/05/2023	23		3	3	11	15	74
26/05/2023	00		3	3	3	7	89
26/05/2023	01		3	3	3	7	87
26/05/2023	02		3	3	7	12	67
26/05/2023	03		3	3	13	18	59
26/05/2023	04		3	3	3	7	69
26/05/2023	05		3	3	12	17	57
26/05/2023	06		3	22	56	90	20
26/05/2023	07		4	33	64	115	10
26/05/2023	08		3	27	56	97	17
26/05/2023	09		3	6	22	32	48
26/05/2023	10		4	7	17	28	57
26/05/2023	11		4	6	14	24	62
26/05/2023	12		4	5	10	18	70
26/05/2023	13		4	6	10	19	71
26/05/2023	14		4	5	9	17	72
26/05/2023	15		3	3	5	10	79
26/05/2023	16		3	3	6	11	77
26/05/2023	17		3	3	7	12	74
26/05/2023	18		3	3	6	11	77
26/05/2023	19		3	3	8	12	70
26/05/2023	20		3	3	5	10	72
26/05/2023	21		3	3	5	9	72
26/05/2023	22		4	3	4	8	75
26/05/2023	23		4	3	3	7	72
27/05/2023	00		4	3	3	7	67
27/05/2023	01		4	3	3	7	66
27/05/2023	02		4	3	4	8	58
27/05/2023	03		4	3	4	8	42
27/05/2023	04		4	3	4	8	37
27/05/2023	05		3	3	6	10	37
27/05/2023	06		3	3	7	11	33
27/05/2023	07		3	4	16	22	30
27/05/2023	08		3	4	12	18	36
27/05/2023	09		3	3	7	12	50
27/05/2023	10		3	3	5	10	69
27/05/2023	11		4	5	15	23	63
27/05/2023	12		3	4	6	12	71
27/05/2023	13		3	4	7	13	70
27/05/2023	14		3	3	3	8	79
27/05/2023	15		3	3	4	8	80
27/05/2023	16		3	3	3	7	78
27/05/2023	17		4	3	6	11	75
27/05/2023	18		5	4	12	18	70
27/05/2023	19		5	4	22	28	55
27/05/2023	20		6	3	12	16	65
27/05/2023	21		6	3	22	26	56
27/05/2023	22		6	3	23	27	48
27/05/2023	23		6	3	20	24	47
28/05/2023	00		5	3	14	18	37
28/05/2023	01		5	3	4	8	48
28/05/2023	02		5	3	4	8	46
28/05/2023	03		5	3	3	7	45
28/05/2023	04		5	3	5	9	47
28/05/2023	05		5	3	4	8	35
28/05/2023	06		5	3	3	7	27
28/05/2023	07		5	3	3	7	35
28/05/2023	08		4	3	3	7	40
28/05/2023	09		4	4	9	15	38
28/05/2023	10		5	4	17	24	50
28/05/2023	11		5	3	17	22	68
28/05/2023	12		5	5	19	27	67
28/05/2023	13		5	11	24	42	60
28/05/2023	14		5	5	8	14	80
28/05/2023	15		4	3	7	12	85
28/05/2023	16		4	3	5	9	93
28/05/2023	17		4	3	4	8	100
28/05/2023	18		3	3	3	7	101
28/05/2023	19		3	3	3	7	96
28/05/2023	20		3	3	5	9	92
28/05/2023	21		3	3	9	14	79
28/05/2023	22		3	3	4	8	88
28/05/2023	23		3	3	3	7	94
29/05/2023	00		3	3	3	7	85
29/05/2023	01		3	3	3	7	68
29/05/2023	02		3	3	4	8	56
29/05/2023	03		3	3	3	7	48
29/05/2023	04		3	3	8	12	29
29/05/2023	05		3	8	34	45	6
29/05/2023	06		6	22	38	71	6
29/05/2023	07		3	21	47	79	11
29/05/2023	08		3	14	39	60	28
29/05/2023	09		3	8	27	40	42
29/05/2023	10		3	6	17	26	53
29/05/2023	11		4	5	13	21	61
29/05/2023	12		4	11	29	46	57
29/05/2023	13		4	8	15	26	69
29/05/2023	14		3	5	9	17	81
29/05/2023	15		3	5	15	23	82
29/05/2023	16		3	3	5	10	100
29/05/2023	17		3	3	4	8	101
29/05/2023	18		3	3	14	18	87
29/05/2023	19		4	3	12	16	79
29/05/2023	20		4	3	6	10	81
29/05/2023	21		4	4	32	38	44
29/05/2023	22		4	3	14	18	70
29/05/2023	23		4	3	9	13	52
30/05/2023	00		4	3	18	22	26
30/05/2023	01		5	3	14	18	46
30/05/2023	02		4	3	4	8	66
30/05/2023	03		5	3	13	17	31
30/05/2023	04		4	3	16	21	18
30/05/2023	05		4	11	38	54	8
30/05/2023	06		4	25	39	77	9
30/05/2023	07		3	18	30	58	16
30/05/2023	08		4	15	29	52	36
30/05/2023	09		4	4	14	21	71
30/05/2023	10		4	3	9	13	89
30/05/2023	11		4	3	6	11	90
30/05/2023	12		4	3	6	10	92
30/05/2023	13		3	5	10	17	86
30/05/2023	14		3	6	19	29	75
30/05/2023	15		4	5	12	19	82
30/05/2023	16		4	4	7	13	89
30/05/2023	17		4	3	8	12	88
30/05/2023	18		4	3	12	16	83
30/05/2023	19		3	3	6	11	82
30/05/2023	20		3	4	16	21	68
30/05/2023	21		4	4	22	28	58
30/05/2023	22		4	3	17	21	49
30/05/2023	23		4	3	16	20	33
31/05/2023	00		4	3	16	20	23
31/05/2023	01		4	3	15	19	20
31/05/2023	02		4	3	7	12	34
31/05/2023	03		4	3	14	19	26
31/05/2023	04		4	3	17	22	24
31/05/2023	05		4	14	37	59	6
31/05/2023	06		3	29	42	87	9
31/05/2023	07		3	23	35	70	18
31/05/2023	08		3	18	30	57	27
31/05/2023	09		3	7	11	22	46
31/05/2023	10		3	4	8	13	71
31/05/2023	11		3	4	13	19	83
31/05/2023	12		3	3	14	20	95
31/05/2023	13		3	4	13	18	93
31/05/2023	14		3	3	6	11	93
31/05/2023	15		3	4	9	15	97
31/05/2023	16		3	3	7	12	97
31/05/2023	17		3	3	9	14	94
31/05/2023	18		4	4	33	38	73
31/05/2023	19		5	8	54	67	56
31/05/2023	20		5	3	15	20	90
31/05/2023	21		6	3	13	18	89
31/05/2023	22		6	3	5	10	94
31/05/2023	23		6	3	3	7	92
01/06/2023	00		7	3	3	7	86
01/06/2023	01		7	3	3	7	97
01/06/2023	02		7	3	3	7	92
01/06/2023	03		6	3	10	14	53
01/06/2023	04		7	3	24	28	34
01/06/2023	05		6	7	38	49	12
01/06/2023	06		3	34	50	101	8
01/06/2023	07		3	15	38	62	36
01/06/2023	08		3	4	19	26	78
01/06/2023	09		3	3	7	11	99
01/06/2023	10		3	3	8	13	104
01/06/2023	11		3	4	9	14	107
01/06/2023	12		3	4	11	17	103
01/06/2023	13		3	4	12	18	102
01/06/2023	14		3	3	5	10	109
01/06/2023	15		3	3	9	14	107
01/06/2023	16		3	3	8	13	100
01/06/2023	17		3	4	12	18	91
01/06/2023	18		3	3	12	16	90
01/06/2023	19		3	3	8	12	94
01/06/2023	20		3	3	8	13	90
01/06/2023	21		3	3	5	10	93
01/06/2023	22		3	3	5	10	96
01/06/2023	23		3	3	3	7	90
02/06/2023	00		3	3	3	7	88
02/06/2023	01		3	3	3	7	87
02/06/2023	02		3	3	3	7	83
02/06/2023	03		3	3	6	10	75
02/06/2023	04		3	3	4	8	72
02/06/2023	05		3	18	25	53	36
02/06/2023	06		4	33	40	92	9
02/06/2023	07		3	21	38	70	30
02/06/2023	08		3	4	13	18	72
02/06/2023	09		3	3	9	14	86
02/06/2023	10		3	3	6	10	96
02/06/2023	11		3	3	11	16	94
02/06/2023	12		3	3	9	14	99
02/06/2023	13		3	4	10	17	96
02/06/2023	14		3	5	10	18	90
02/06/2023	15		3	3	6	11	102
02/06/2023	16		3	3	6	10	102
02/06/2023	17		3	3	8	12	99
02/06/2023	18		3	3	8	13	98
02/06/2023	19		3	3	5	9	99
02/06/2023	20		3	3	5	10	95
02/06/2023	21		3	3	5	9	94
02/06/2023	22		3	3	5	9	99
02/06/2023	23		4	3	3	8	101
03/06/2023	00		4	3	3	7	99
03/06/2023	01		4	3	18	23	46
03/06/2023	02		4	3	17	21	29
03/06/2023	03		4	3	11	15	35
03/06/2023	04		4	3	16	20	21
03/06/2023	05		4	3	11	16	25
03/06/2023	06		3	6	20	28	23
03/06/2023	07		3	4	12	18	37
03/06/2023	08		3	3	4	10	62
03/06/2023	09		3	4	13	18	70
03/06/2023	10		3	4	11	17	84
03/06/2023	11		3	3	4	9	93
03/06/2023	12		3	3	8	13	97
03/06/2023	13		3	3	6	11	99
03/06/2023	14		3	3	3	8	108
03/06/2023	15		3	3	4	8	100
03/06/2023	16		3	3	5	9	98
03/06/2023	17		3	3	10	15	83
03/06/2023	18		3	3	15	20	70
03/06/2023	19		3	3	19	24	67
03/06/2023	20		3	3	10	14	79
03/06/2023	21		3	3	13	17	70
03/06/2023	22		3	3	15	20	62
03/06/2023	23		3	3	22	26	54
04/06/2023	00		3	6	11	19	64
04/06/2023	01		3	3	21	25	33
04/06/2023	02		3	3	28	33	19
04/06/2023	03		3	3	18	22	19
04/06/2023	04		6	3	11	15	23
04/06/2023	05		3	3	10	14	21
04/06/2023	06		3	3	5	9	28
04/06/2023	07		3	3	7	11	36
04/06/2023	08		4	3	3	7	56
04/06/2023	09		4	3	3	7	79
04/06/2023	10		4	3	3	8	91
04/06/2023	11		3	3	5	10	87
04/06/2023	12		3	4	10	15	83
04/06/2023	13		3	3	5	9	90
04/06/2023	14		3	3	3	8	88
04/06/2023	15		3	3	4	8	93
04/06/2023	16		3	3	4	8	92
04/06/2023	17		3	3	9	13	81
04/06/2023	18		3	3	10	14	82
04/06/2023	19		3	3	11	15	81
04/06/2023	20		3	3	7	11	96
04/06/2023	21		3	3	3	7	102
04/06/2023	22		3	3	3	7	97
04/06/2023	23		3	3	3	7	94
05/06/2023	00		3	3	3	7	88
05/06/2023	01		3	3	13	18	45
05/06/2023	02		3	3	14	18	38
05/06/2023	03		3	3	12	16	23
05/06/2023	04		3	3	12	16	20
05/06/2023	05		3	5	26	33	11
05/06/2023	06		4	28	36	79	9
05/06/2023	07		4	41	43	107	14
05/06/2023	10		3	3	10	15	87
05/06/2023	11		3	4	9	15	91
05/06/2023	12		3	4	7	14	91
05/06/2023	13		3	4	9	16	93
05/06/2023	14		3	5	10	18	89
05/06/2023	15		3	3	8	12	98
05/06/2023	16		3	3	10	15	98
05/06/2023	17		3	3	9	14	94
05/06/2023	18		3	3	20	25	78
05/06/2023	19		3	3	15	20	79
05/06/2023	20		4	3	27	31	66
05/06/2023	21		4	3	33	38	56
05/06/2023	22		4	3	20	25	66
05/06/2023	23		4	3	3	7	88
06/06/2023	00		5	3	3	7	76
06/06/2023	01		5	3	3	7	73
06/06/2023	02		5	3	3	7	72
06/06/2023	03		5	3	3	8	69
06/06/2023	04		5	3	14	19	37
06/06/2023	05		5	5	33	41	9
06/06/2023	06		4	24	41	77	10
06/06/2023	07		4	29	46	90	18
06/06/2023	08		3	13	25	45	43
06/06/2023	09		3	4	11	17	69
06/06/2023	10		3	4	15	21	77
06/06/2023	11		3	5	17	26	82
06/06/2023	12		3	4	11	17	98
06/06/2023	13		3	4	8	15	100
06/06/2023	14		3	3	7	12	98
06/06/2023	15		3	3	4	9	93
06/06/2023	16		3	4	8	14	85
06/06/2023	17		3	4	10	16	73
06/06/2023	18		3	4	9	15	72
06/06/2023	19		3	4	10	15	66
06/06/2023	20		3	3	14	19	56
06/06/2023	21		3	3	5	9	66
06/06/2023	22		3	3	3	8	65
06/06/2023	23		3	3	3	7	65
07/06/2023	00		3	3	3	7	63
07/06/2023	01		4	3	3	7	67
07/06/2023	02		3	3	3	7	64
07/06/2023	03		3	3	3	7	56
